angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
1.511	6.5754	0.15756	6.3468
1.512	6.5761	0.15773	6.3399
1.513	6.5769	0.1579	6.333
1.514	6.5776	0.15807	6.3261
1.515	6.5784	0.15825	6.3193
1.516	6.5791	0.15842	6.3125
1.517	6.5799	0.15859	6.3057
1.518	6.5806	0.15876	6.2989
1.519	6.5814	0.15893	6.2922
1.52	6.5821	0.1591	6.2855
1.521	6.5829	0.15927	6.2788
1.522	6.5836	0.15944	6.2721
1.523	6.5844	0.15961	6.2654
1.524	6.5851	0.15977	6.2588
1.525	6.5859	0.15994	6.2522
1.526	6.5866	0.16011	6.2456
1.527	6.5874	0.16028	6.2391
1.528	6.5881	0.16045	6.2325
1.529	6.5889	0.16062	6.226
1.53	6.5896	0.16078	6.2195
1.531	6.5904	0.16095	6.213
1.532	6.5911	0.16112	6.2066
1.533	6.5919	0.16129	6.2001
1.534	6.5926	0.16145	6.1937
1.535	6.5934	0.16162	6.1874
1.536	6.5941	0.16179	6.181
1.537	6.5949	0.16195	6.1747
1.538	6.5956	0.16212	6.1683
1.539	6.5963	0.16228	6.1621
1.54	6.5971	0.16245	6.1558
1.541	6.5978	0.16261	6.1496
1.542	6.5986	0.16278	6.1433
1.543	6.5993	0.16294	6.1371
1.544	6.6001	0.16311	6.131
1.545	6.6008	0.16327	6.1248
1.546	6.6016	0.16343	6.1187
1.547	6.6023	0.1636	6.1126
1.548	6.603	0.16376	6.1065
1.549	6.6038	0.16392	6.1005
1.55	6.6045	0.16408	6.0944
1.551	6.6053	0.16425	6.0884
1.552	6.606	0.16441	6.0825
1.553	6.6067	0.16457	6.0765
1.554	6.6075	0.16473	6.0706
1.555	6.6082	0.16489	6.0647
1.556	6.6089	0.16505	6.0588
1.557	6.6097	0.16521	6.0529
1.558	6.6104	0.16537	6.0471
1.559	6.6111	0.16553	6.0413
1.56	6.6119	0.16569	6.0355
1.561	6.6126	0.16584	6.0297
1.562	6.6134	0.166	6.024
1.563	6.6141	0.16616	6.0183
1.564	6.6148	0.16632	6.0126
1.565	6.6155	0.16647	6.0069
1.566	6.6163	0.16663	6.0013
1.567	6.617	0.16679	5.9957
1.568	6.6177	0.16694	5.9901
1.569	6.6185	0.1671	5.9846
1.57	6.6192	0.16725	5.979
1.571	6.6199	0.16741	5.9735
1.572	6.6206	0.16756	5.968
1.573	6.6214	0.16771	5.9626
1.574	6.6221	0.16787	5.9571
1.575	6.6228	0.16802	5.9517
1.576	6.6235	0.16817	5.9463
1.577	6.6243	0.16832	5.941
1.578	6.625	0.16847	5.9357
1.579	6.6257	0.16862	5.9304
1.58	6.6264	0.16877	5.9251
1.581	6.6272	0.16892	5.9198
1.582	6.6279	0.16907	5.9146
1.583	6.6286	0.16922	5.9094
1.584	6.6293	0.16937	5.9042
1.585	6.63	0.16952	5.8991
1.586	6.6307	0.16967	5.8939
1.587	6.6315	0.16981	5.8888
1.588	6.6322	0.16996	5.8838
1.589	6.6329	0.17011	5.8787
1.59	6.6336	0.17025	5.8737
1.591	6.6343	0.1704	5.8687
1.592	6.635	0.17054	5.8637
1.593	6.6357	0.17068	5.8588
1.594	6.6364	0.17083	5.8539
1.595	6.6372	0.17097	5.849
1.596	6.6379	0.17111	5.8441
1.597	6.6386	0.17125	5.8393
1.598	6.6393	0.17139	5.8345
1.599	6.64	0.17154	5.8297
1.6	6.6407	0.17168	5.8249
1.601	6.6414	0.17181	5.8202
1.602	6.6421	0.17195	5.8155
1.603	6.6428	0.17209	5.8108
1.604	6.6435	0.17223	5.8062
1.605	6.6442	0.17237	5.8016
1.606	6.6449	0.1725	5.797
1.607	6.6456	0.17264	5.7924
1.608	6.6463	0.17277	5.7879
1.609	6.647	0.17291	5.7834
1.61	6.6477	0.17304	5.7789
1.611	6.6484	0.17318	5.7744
1.612	6.6491	0.17331	5.77
1.613	6.6497	0.17344	5.7656
1.614	6.6504	0.17357	5.7612
1.615	6.6511	0.17371	5.7569
1.616	6.6518	0.17384	5.7525
1.617	6.6525	0.17397	5.7482
1.618	6.6532	0.1741	5.744
1.619	6.6539	0.17422	5.7397
1.62	6.6546	0.17435	5.7355
1.621	6.6552	0.17448	5.7313
1.622	6.6559	0.17461	5.7272
1.623	6.6566	0.17473	5.7231
1.624	6.6573	0.17486	5.719
1.625	6.658	0.17498	5.7149
1.626	6.6586	0.17511	5.7108
1.627	6.6593	0.17523	5.7068
1.628	6.66	0.17535	5.7028
1.629	6.6607	0.17547	5.6989
1.63	6.6614	0.17559	5.6949
1.631	6.662	0.17572	5.691
1.632	6.6627	0.17584	5.6871
1.633	6.6634	0.17595	5.6833
1.634	6.664	0.17607	5.6795
1.635	6.6647	0.17619	5.6757
1.636	6.6654	0.17631	5.6719
1.637	6.666	0.17642	5.6682
1.638	6.6667	0.17654	5.6645
1.639	6.6674	0.17665	5.6608
1.64	6.668	0.17677	5.6571
1.641	6.6687	0.17688	5.6535
1.642	6.6693	0.17699	5.6499
1.643	6.67	0.17711	5.6464
1.644	6.6707	0.17722	5.6428
1.645	6.6713	0.17733	5.6393
1.646	6.672	0.17744	5.6358
1.647	6.6726	0.17755	5.6324
1.648	6.6733	0.17765	5.629
1.649	6.6739	0.17776	5.6256
1.65	6.6746	0.17787	5.6222
1.651	6.6752	0.17797	5.6189
1.652	6.6759	0.17808	5.6155
1.653	6.6765	0.17818	5.6123
1.654	6.6772	0.17828	5.609
1.655	6.6778	0.17839	5.6058
1.656	6.6785	0.17849	5.6026
1.657	6.6791	0.17859	5.5994
1.658	6.6797	0.17869	5.5963
1.659	6.6804	0.17879	5.5932
1.66	6.681	0.17889	5.5901
1.661	6.6817	0.17898	5.5871
1.662	6.6823	0.17908	5.584
1.663	6.6829	0.17918	5.5811
1.664	6.6836	0.17927	5.5781
1.665	6.6842	0.17937	5.5752
1.666	6.6848	0.17946	5.5723
1.667	6.6854	0.17955	5.5694
1.668	6.6861	0.17964	5.5665
1.669	6.6867	0.17974	5.5637
1.67	6.6873	0.17983	5.5609
1.671	6.688	0.17991	5.5582
1.672	6.6886	0.18	5.5555
1.673	6.6892	0.18009	5.5528
1.674	6.6898	0.18018	5.5501
1.675	6.6904	0.18026	5.5475
1.676	6.691	0.18035	5.5449
1.677	6.6917	0.18043	5.5423
1.678	6.6923	0.18051	5.5397
1.679	6.6929	0.1806	5.5372
1.68	6.6935	0.18068	5.5347
1.681	6.6941	0.18076	5.5323
1.682	6.6947	0.18084	5.5298
1.683	6.6953	0.18092	5.5274
1.684	6.6959	0.18099	5.5251
1.685	6.6965	0.18107	5.5227
1.686	6.6971	0.18115	5.5204
1.687	6.6977	0.18122	5.5181
1.688	6.6983	0.18129	5.5159
1.689	6.6989	0.18137	5.5137
1.69	6.6995	0.18144	5.5115
1.691	6.7001	0.18151	5.5093
1.692	6.7007	0.18158	5.5072
1.693	6.7013	0.18165	5.5051
1.694	6.7019	0.18172	5.503
1.695	6.7025	0.18179	5.501
1.696	6.7031	0.18185	5.4989
1.697	6.7037	0.18192	5.497
1.698	6.7043	0.18198	5.495
1.699	6.7048	0.18205	5.4931
1.7	6.7054	0.18211	5.4912
1.701	6.706	0.18217	5.4893
1.702	6.7066	0.18223	5.4875
1.703	6.7072	0.18229	5.4857
1.704	6.7077	0.18235	5.484
1.705	6.7083	0.18241	5.4822
1.706	6.7089	0.18246	5.4805
1.707	6.7095	0.18252	5.4788
1.708	6.71	0.18258	5.4772
1.709	6.7106	0.18263	5.4756
1.71	6.7112	0.18268	5.474
1.711	6.7117	0.18273	5.4724
1.712	6.7123	0.18279	5.4709
1.713	6.7129	0.18284	5.4694
1.714	6.7134	0.18288	5.4679
1.715	6.714	0.18293	5.4665
1.716	6.7145	0.18298	5.4651
1.717	6.7151	0.18303	5.4637
1.718	6.7156	0.18307	5.4624
1.719	6.7162	0.18311	5.4611
1.72	6.7168	0.18316	5.4598
1.721	6.7173	0.1832	5.4586
1.722	6.7179	0.18324	5.4573
1.723	6.7184	0.18328	5.4561
1.724	6.7189	0.18332	5.455
1.725	6.7195	0.18336	5.4539
1.726	6.72	0.18339	5.4528
1.727	6.7206	0.18343	5.4517
1.728	6.7211	0.18346	5.4507
1.729	6.7217	0.1835	5.4497
1.73	6.7222	0.18353	5.4487
1.731	6.7227	0.18356	5.4478
1.732	6.7233	0.18359	5.4469
1.733	6.7238	0.18362	5.446
1.734	6.7243	0.18365	5.4451
1.735	6.7249	0.18368	5.4443
1.736	6.7254	0.1837	5.4435
1.737	6.7259	0.18373	5.4428
1.738	6.7264	0.18375	5.4421
1.739	6.727	0.18378	5.4414
1.74	6.7275	0.1838	5.4407
1.741	6.728	0.18382	5.4401
1.742	6.7285	0.18384	5.4395
1.743	6.729	0.18386	5.4389
1.744	6.7295	0.18388	5.4384
1.745	6.7301	0.1839	5.4379
1.746	6.7306	0.18391	5.4374
1.747	6.7311	0.18393	5.437
1.748	6.7316	0.18394	5.4366
1.749	6.7321	0.18395	5.4362
1.75	6.7326	0.18396	5.4358
1.751	6.7331	0.18398	5.4355
1.752	6.7336	0.18398	5.4352
1.753	6.7341	0.18399	5.435
1.754	6.7346	0.184	5.4348
1.755	6.7351	0.18401	5.4346
1.756	6.7356	0.18401	5.4344
1.757	6.7361	0.18402	5.4343
1.758	6.7366	0.18402	5.4342
1.759	6.7371	0.18402	5.4341
1.76	6.7376	0.18402	5.4341
1.761	6.738	0.18402	5.4341
1.762	6.7385	0.18402	5.4341
1.763	6.739	0.18402	5.4342
1.764	6.7395	0.18402	5.4343
1.765	6.74	0.18401	5.4344
1.766	6.7405	0.18401	5.4346
1.767	6.7409	0.184	5.4348
1.768	6.7414	0.18399	5.435
1.769	6.7419	0.18398	5.4353
1.77	6.7424	0.18397	5.4356
1.771	6.7428	0.18396	5.4359
1.772	6.7433	0.18395	5.4362
1.773	6.7438	0.18394	5.4366
1.774	6.7442	0.18392	5.437
1.775	6.7447	0.18391	5.4375
1.776	6.7452	0.18389	5.438
1.777	6.7456	0.18388	5.4385
1.778	6.7461	0.18386	5.439
1.779	6.7465	0.18384	5.4396
1.78	6.747	0.18382	5.4402
1.781	6.7475	0.1838	5.4408
1.782	6.7479	0.18377	5.4415
1.783	6.7484	0.18375	5.4422
1.784	6.7488	0.18372	5.443
1.785	6.7493	0.1837	5.4437
1.786	6.7497	0.18367	5.4445
1.787	6.7501	0.18364	5.4454
1.788	6.7506	0.18361	5.4462
1.789	6.751	0.18358	5.4471
1.79	6.7515	0.18355	5.4481
1.791	6.7519	0.18352	5.449
1.792	6.7523	0.18349	5.45
1.793	6.7528	0.18345	5.451
1.794	6.7532	0.18342	5.4521
1.795	6.7537	0.18338	5.4532
1.796	6.7541	0.18334	5.4543
1.797	6.7545	0.1833	5.4555
1.798	6.7549	0.18326	5.4567
1.799	6.7554	0.18322	5.4579
1.8	6.7558	0.18318	5.4592
1.801	6.7562	0.18314	5.4604
1.802	6.7566	0.18309	5.4618
1.803	6.7571	0.18305	5.4631
1.804	6.7575	0.183	5.4645
1.805	6.7579	0.18295	5.4659
1.806	6.7583	0.1829	5.4674
1.807	6.7587	0.18285	5.4689
1.808	6.7591	0.1828	5.4704
1.809	6.7595	0.18275	5.4719
1.81	6.7599	0.1827	5.4735
1.811	6.7604	0.18264	5.4751
1.812	6.7608	0.18259	5.4768
1.813	6.7612	0.18253	5.4785
1.814	6.7616	0.18248	5.4802
1.815	6.762	0.18242	5.4819
1.816	6.7624	0.18236	5.4837
1.817	6.7628	0.1823	5.4855
1.818	6.7632	0.18224	5.4874
1.819	6.7636	0.18217	5.4893
1.82	6.7639	0.18211	5.4912
1.821	6.7643	0.18205	5.4931
1.822	6.7647	0.18198	5.4951
1.823	6.7651	0.18191	5.4971
1.824	6.7655	0.18185	5.4992
1.825	6.7659	0.18178	5.5012
1.826	6.7663	0.18171	5.5034
1.827	6.7667	0.18164	5.5055
1.828	6.767	0.18156	5.5077
1.829	6.7674	0.18149	5.5099
1.83	6.7678	0.18142	5.5121
1.831	6.7682	0.18134	5.5144
1.832	6.7685	0.18127	5.5167
1.833	6.7689	0.18119	5.5191
1.834	6.7693	0.18111	5.5215
1.835	6.7696	0.18103	5.5239
1.836	6.77	0.18095	5.5263
1.837	6.7704	0.18087	5.5288
1.838	6.7707	0.18079	5.5313
1.839	6.7711	0.18071	5.5339
1.84	6.7715	0.18062	5.5365
1.841	6.7718	0.18054	5.5391
1.842	6.7722	0.18045	5.5417
1.843	6.7726	0.18036	5.5444
1.844	6.7729	0.18027	5.5471
1.845	6.7733	0.18018	5.5499
1.846	6.7736	0.18009	5.5527
1.847	6.774	0.18	5.5555
1.848	6.7743	0.17991	5.5583
1.849	6.7747	0.17982	5.5612
1.85	6.775	0.17972	5.5641
1.851	6.7754	0.17963	5.5671
1.852	6.7757	0.17953	5.5701
1.853	6.776	0.17943	5.5731
1.854	6.7764	0.17934	5.5761
1.855	6.7767	0.17924	5.5792
1.856	6.7771	0.17914	5.5823
1.857	6.7774	0.17903	5.5855
1.858	6.7777	0.17893	5.5887
1.859	6.7781	0.17883	5.5919
1.86	6.7784	0.17873	5.5952
1.861	6.7787	0.17862	5.5985
1.862	6.7791	0.17851	5.6018
1.863	6.7794	0.17841	5.6052
1.864	6.7797	0.1783	5.6086
1.865	6.78	0.17819	5.612
1.866	6.7804	0.17808	5.6155
1.867	6.7807	0.17797	5.619
1.868	6.781	0.17786	5.6225
1.869	6.7813	0.17774	5.6261
1.87	6.7816	0.17763	5.6297
1.871	6.782	0.17752	5.6333
1.872	6.7823	0.1774	5.637
1.873	6.7826	0.17728	5.6407
1.874	6.7829	0.17717	5.6444
1.875	6.7832	0.17705	5.6482
1.876	6.7835	0.17693	5.652
1.877	6.7838	0.17681	5.6558
1.878	6.7841	0.17669	5.6597
1.879	6.7845	0.17657	5.6636
1.88	6.7848	0.17644	5.6676
1.881	6.7851	0.17632	5.6716
1.882	6.7854	0.17619	5.6756
1.883	6.7857	0.17607	5.6796
1.884	6.786	0.17594	5.6837
1.885	6.7863	0.17581	5.6878
1.886	6.7866	0.17569	5.692
1.887	6.7869	0.17556	5.6962
1.888	6.7871	0.17543	5.7004
1.889	6.7874	0.17529	5.7047
1.89	6.7877	0.17516	5.709
1.891	6.788	0.17503	5.7133
1.892	6.7883	0.1749	5.7177
1.893	6.7886	0.17476	5.7221
1.894	6.7889	0.17463	5.7265
1.895	6.7892	0.17449	5.731
1.896	6.7895	0.17435	5.7355
1.897	6.7897	0.17422	5.74
1.898	6.79	0.17408	5.7446
1.899	6.7903	0.17394	5.7492
1.9	6.7906	0.1738	5.7539
1.901	6.7909	0.17365	5.7585
1.902	6.7911	0.17351	5.7633
1.903	6.7914	0.17337	5.768
1.904	6.7917	0.17323	5.7728
1.905	6.792	0.17308	5.7776
1.906	6.7922	0.17294	5.7825
1.907	6.7925	0.17279	5.7874
1.908	6.7928	0.17264	5.7923
1.909	6.793	0.17249	5.7973
1.91	6.7933	0.17235	5.8023
1.911	6.7936	0.1722	5.8073
1.912	6.7938	0.17205	5.8124
1.913	6.7941	0.1719	5.8175
1.914	6.7944	0.17174	5.8226
1.915	6.7946	0.17159	5.8278
1.916	6.7949	0.17144	5.833
1.917	6.7951	0.17128	5.8383
1.918	6.7954	0.17113	5.8436
1.919	6.7957	0.17097	5.8489
1.92	6.7959	0.17082	5.8543
1.921	6.7962	0.17066	5.8597
1.922	6.7964	0.1705	5.8651
1.923	6.7967	0.17034	5.8706
1.924	6.7969	0.17018	5.8761
1.925	6.7972	0.17002	5.8816
1.926	6.7974	0.16986	5.8872
1.927	6.7977	0.1697	5.8928
1.928	6.7979	0.16954	5.8984
1.929	6.7982	0.16937	5.9041
1.93	6.7984	0.16921	5.9098
1.931	6.7987	0.16904	5.9156
1.932	6.7989	0.16888	5.9214
1.933	6.7991	0.16871	5.9272
1.934	6.7994	0.16855	5.9331
1.935	6.7996	0.16838	5.939
1.936	6.7999	0.16821	5.9449
1.937	6.8001	0.16804	5.9509
1.938	6.8003	0.16787	5.9569
1.939	6.8006	0.1677	5.9629
1.94	6.8008	0.16753	5.969
1.941	6.801	0.16736	5.9751
1.942	6.8013	0.16719	5.9813
1.943	6.8015	0.16702	5.9875
1.944	6.8017	0.16684	5.9937
1.945	6.802	0.16667	6
1.946	6.8022	0.16649	6.0063
1.947	6.8024	0.16632	6.0126
1.948	6.8027	0.16614	6.019
1.949	6.8029	0.16596	6.0254
1.95	6.8031	0.16579	6.0318
1.951	6.8033	0.16561	6.0383
1.952	6.8036	0.16543	6.0448
1.953	6.8038	0.16525	6.0514
1.954	6.804	0.16507	6.058
1.955	6.8042	0.16489	6.0646
1.956	6.8045	0.16471	6.0713
1.957	6.8047	0.16453	6.078
1.958	6.8049	0.16435	6.0847
1.959	6.8051	0.16416	6.0915
1.96	6.8053	0.16398	6.0983
1.961	6.8056	0.1638	6.1052
1.962	6.8058	0.16361	6.1121
1.963	6.806	0.16343	6.119
1.964	6.8062	0.16324	6.126
1.965	6.8064	0.16305	6.133
1.966	6.8066	0.16287	6.14
1.967	6.8068	0.16268	6.1471
1.968	6.8071	0.16249	6.1542
1.969	6.8073	0.1623	6.1613
1.97	6.8075	0.16211	6.1685
1.971	6.8077	0.16192	6.1757
1.972	6.8079	0.16173	6.183
1.973	6.8081	0.16154	6.1903
1.974	6.8083	0.16135	6.1976
1.975	6.8085	0.16116	6.205
1.976	6.8087	0.16097	6.2124
1.977	6.8089	0.16078	6.2198
1.978	6.8091	0.16058	6.2273
1.979	6.8093	0.16039	6.2348
1.98	6.8095	0.1602	6.2424
1.981	6.8097	0.16	6.25
1.982	6.8099	0.15981	6.2576
1.983	6.8101	0.15961	6.2653
1.984	6.8104	0.15941	6.273
1.985	6.8106	0.15922	6.2807
1.986	6.8108	0.15902	6.2885
1.987	6.811	0.15882	6.2963
1.988	6.8112	0.15862	6.3042
1.989	6.8113	0.15843	6.3121
1.99	6.8115	0.15823	6.32
1.991	6.8117	0.15803	6.328
1.992	6.8119	0.15783	6.336
1.993	6.8121	0.15763	6.344
1.994	6.8123	0.15743	6.3521
1.995	6.8125	0.15723	6.3602
1.996	6.8127	0.15703	6.3684
1.997	6.8129	0.15682	6.3765
1.998	6.8131	0.15662	6.3848
1.999	6.8133	0.15642	6.393
2	6.8135	0.15622	6.4013
2.001	6.8137	0.15601	6.4097
2.002	6.8139	0.15581	6.4181
2.003	6.8141	0.15561	6.4265
2.004	6.8143	0.1554	6.4349
2.005	6.8145	0.1552	6.4434
2.006	6.8147	0.15499	6.4519
2.007	6.8148	0.15479	6.4605
2.008	6.815	0.15458	6.4691
2.009	6.8152	0.15437	6.4778
2.01	6.8154	0.15417	6.4864
2.011	6.8156	0.15396	6.4951
2.012	6.8158	0.15375	6.5039
2.013	6.816	0.15355	6.5127
2.014	6.8162	0.15334	6.5215
2.015	6.8164	0.15313	6.5304
2.016	6.8165	0.15292	6.5393
2.017	6.8167	0.15271	6.5482
2.018	6.8169	0.1525	6.5572
2.019	6.8171	0.15229	6.5662
2.02	6.8173	0.15209	6.5753
2.021	6.8175	0.15188	6.5843
2.022	6.8177	0.15167	6.5935
2.023	6.8178	0.15145	6.6026
2.024	6.818	0.15124	6.6118
2.025	6.8182	0.15103	6.6211
2.026	6.8184	0.15082	6.6303
2.027	6.8186	0.15061	6.6397
2.028	6.8188	0.1504	6.649
2.029	6.819	0.15019	6.6584
2.03	6.8191	0.14997	6.6678
2.031	6.8193	0.14976	6.6773
2.032	6.8195	0.14955	6.6868
2.033	6.8197	0.14934	6.6963
2.034	6.8199	0.14912	6.7059
2.035	6.8201	0.14891	6.7155
2.036	6.8202	0.1487	6.7251
2.037	6.8204	0.14848	6.7348
2.038	6.8206	0.14827	6.7445
2.039	6.8208	0.14805	6.7543
2.04	6.821	0.14784	6.7641
2.041	6.8212	0.14763	6.7739
2.042	6.8213	0.14741	6.7838
2.043	6.8215	0.1472	6.7937
2.044	6.8217	0.14698	6.8036
2.045	6.8219	0.14677	6.8136
2.046	6.8221	0.14655	6.8236
2.047	6.8223	0.14633	6.8336
2.048	6.8224	0.14612	6.8437
2.049	6.8226	0.1459	6.8538
2.05	6.8228	0.14569	6.864
2.051	6.823	0.14547	6.8742
2.052	6.8232	0.14526	6.8844
2.053	6.8234	0.14504	6.8947
2.054	6.8235	0.14482	6.905
2.055	6.8237	0.14461	6.9153
2.056	6.8239	0.14439	6.9257
2.057	6.8241	0.14417	6.9361
2.058	6.8243	0.14396	6.9466
2.059	6.8245	0.14374	6.957
2.06	6.8246	0.14352	6.9676
2.061	6.8248	0.14331	6.9781
2.062	6.825	0.14309	6.9887
2.063	6.8252	0.14287	6.9993
2.064	6.8254	0.14265	7.01
2.065	6.8256	0.14244	7.0207
2.066	6.8257	0.14222	7.0314
2.067	6.8259	0.142	7.0422
2.068	6.8261	0.14178	7.053
2.069	6.8263	0.14157	7.0638
2.07	6.8265	0.14135	7.0747
2.071	6.8267	0.14113	7.0856
2.072	6.8269	0.14091	7.0965
2.073	6.827	0.1407	7.1075
2.074	6.8272	0.14048	7.1185
2.075	6.8274	0.14026	7.1296
2.076	6.8276	0.14004	7.1406
2.077	6.8278	0.13983	7.1517
2.078	6.828	0.13961	7.1629
2.079	6.8282	0.13939	7.1741
2.08	6.8284	0.13917	7.1853
2.081	6.8286	0.13896	7.1965
2.082	6.8287	0.13874	7.2078
2.083	6.8289	0.13852	7.2191
2.084	6.8291	0.1383	7.2305
2.085	6.8293	0.13809	7.2419
2.086	6.8295	0.13787	7.2533
2.087	6.8297	0.13765	7.2647
2.088	6.8299	0.13743	7.2762
2.089	6.8301	0.13722	7.2877
2.09	6.8303	0.137	7.2993
2.091	6.8305	0.13678	7.3108
2.092	6.8307	0.13657	7.3224
2.093	6.8308	0.13635	7.3341
2.094	6.831	0.13613	7.3458
2.095	6.8312	0.13592	7.3575
2.096	6.8314	0.1357	7.3692
2.097	6.8316	0.13548	7.381
2.098	6.8318	0.13527	7.3928
2.099	6.832	0.13505	7.4046
2.1	6.8322	0.13484	7.4165
2.101	6.8324	0.13462	7.4284
2.102	6.8326	0.1344	7.4403
2.103	6.8328	0.13419	7.4522
2.104	6.833	0.13397	7.4642
2.105	6.8332	0.13376	7.4762
2.106	6.8334	0.13354	7.4883
2.107	6.8336	0.13333	7.5004
2.108	6.8338	0.13311	7.5125
2.109	6.834	0.1329	7.5246
2.11	6.8342	0.13268	7.5368
2.111	6.8344	0.13247	7.549
2.112	6.8346	0.13225	7.5612
2.113	6.8348	0.13204	7.5734
2.114	6.835	0.13183	7.5857
2.115	6.8353	0.13161	7.598
2.116	6.8355	0.1314	7.6103
2.117	6.8357	0.13119	7.6227
2.118	6.8359	0.13097	7.6351
2.119	6.8361	0.13076	7.6475
2.12	6.8363	0.13055	7.6599
2.121	6.8365	0.13034	7.6724
2.122	6.8367	0.13013	7.6849
2.123	6.8369	0.12991	7.6974
2.124	6.8371	0.1297	7.71
2.125	6.8374	0.12949	7.7226
2.126	6.8376	0.12928	7.7352
2.127	6.8378	0.12907	7.7478
2.128	6.838	0.12886	7.7604
2.129	6.8382	0.12865	7.7731
2.13	6.8384	0.12844	7.7858
2.131	6.8387	0.12823	7.7985
2.132	6.8389	0.12802	7.8113
2.133	6.8391	0.12781	7.824
2.134	6.8393	0.1276	7.8368
2.135	6.8395	0.12739	7.8496
2.136	6.8398	0.12719	7.8625
2.137	6.84	0.12698	7.8753
2.138	6.8402	0.12677	7.8882
2.139	6.8404	0.12656	7.9011
2.14	6.8407	0.12636	7.914
2.141	6.8409	0.12615	7.927
2.142	6.8411	0.12595	7.94
2.143	6.8414	0.12574	7.9529
2.144	6.8416	0.12553	7.9659
2.145	6.8418	0.12533	7.979
2.146	6.842	0.12512	7.992
2.147	6.8423	0.12492	8.0051
2.148	6.8425	0.12472	8.0182
2.149	6.8428	0.12451	8.0313
2.15	6.843	0.12431	8.0444
2.151	6.8432	0.12411	8.0575
2.152	6.8435	0.12391	8.0707
2.153	6.8437	0.1237	8.0838
2.154	6.8439	0.1235	8.097
2.155	6.8442	0.1233	8.1102
2.156	6.8444	0.1231	8.1234
2.157	6.8447	0.1229	8.1367
2.158	6.8449	0.1227	8.1499
2.159	6.8452	0.1225	8.1632
2.16	6.8454	0.1223	8.1764
2.161	6.8457	0.1221	8.1897
2.162	6.8459	0.12191	8.203
2.163	6.8462	0.12171	8.2163
2.164	6.8464	0.12151	8.2297
2.165	6.8467	0.12131	8.243
2.166	6.8469	0.12112	8.2564
2.167	6.8472	0.12092	8.2697
2.168	6.8474	0.12073	8.2831
2.169	6.8477	0.12053	8.2965
2.17	6.8479	0.12034	8.3098
2.171	6.8482	0.12015	8.3232
2.172	6.8485	0.11995	8.3366
2.173	6.8487	0.11976	8.35
2.174	6.849	0.11957	8.3635
2.175	6.8493	0.11938	8.3769
2.176	6.8495	0.11918	8.3903
2.177	6.8498	0.11899	8.4038
2.178	6.8501	0.1188	8.4172
2.179	6.8503	0.11861	8.4306
2.18	6.8506	0.11843	8.4441
2.181	6.8509	0.11824	8.4575
2.182	6.8512	0.11805	8.471
2.183	6.8514	0.11786	8.4845
2.184	6.8517	0.11768	8.4979
2.185	6.852	0.11749	8.5114
2.186	6.8523	0.1173	8.5248
2.187	6.8525	0.11712	8.5383
2.188	6.8528	0.11693	8.5518
2.189	6.8531	0.11675	8.5652
2.19	6.8534	0.11657	8.5787
2.191	6.8537	0.11639	8.5921
2.192	6.854	0.1162	8.6056
2.193	6.8543	0.11602	8.6191
2.194	6.8545	0.11584	8.6325
2.195	6.8548	0.11566	8.6459
2.196	6.8551	0.11548	8.6594
2.197	6.8554	0.1153	8.6728
2.198	6.8557	0.11512	8.6862
2.199	6.856	0.11495	8.6996
2.2	6.8563	0.11477	8.713
2.201	6.8566	0.11459	8.7264
2.202	6.8569	0.11442	8.7398
2.203	6.8572	0.11424	8.7532
2.204	6.8575	0.11407	8.7666
2.205	6.8578	0.1139	8.7799
2.206	6.8581	0.11372	8.7933
2.207	6.8585	0.11355	8.8066
2.208	6.8588	0.11338	8.8199
2.209	6.8591	0.11321	8.8332
2.21	6.8594	0.11304	8.8465
2.211	6.8597	0.11287	8.8598
2.212	6.86	0.1127	8.8731
2.213	6.8603	0.11253	8.8863
2.214	6.8607	0.11237	8.8995
2.215	6.861	0.1122	8.9127
2.216	6.8613	0.11203	8.9259
2.217	6.8616	0.11187	8.9391
2.218	6.862	0.1117	8.9522
2.219	6.8623	0.11154	8.9653
2.22	6.8626	0.11138	8.9784
2.221	6.863	0.11122	8.9915
2.222	6.8633	0.11106	9.0045
2.223	6.8636	0.11089	9.0176
2.224	6.864	0.11074	9.0306
2.225	6.8643	0.11058	9.0435
2.226	6.8646	0.11042	9.0565
2.227	6.865	0.11026	9.0694
2.228	6.8653	0.1101	9.0823
2.229	6.8657	0.10995	9.0951
2.23	6.866	0.10979	9.1079
2.231	6.8664	0.10964	9.1207
2.232	6.8667	0.10949	9.1335
2.233	6.8671	0.10933	9.1462
2.234	6.8674	0.10918	9.1589
2.235	6.8678	0.10903	9.1716
2.236	6.8681	0.10888	9.1842
2.237	6.8685	0.10873	9.1968
2.238	6.8688	0.10859	9.2093
2.239	6.8692	0.10844	9.2218
2.24	6.8696	0.10829	9.2343
2.241	6.8699	0.10815	9.2467
2.242	6.8703	0.108	9.2591
2.243	6.8707	0.10786	9.2714
2.244	6.871	0.10772	9.2837
2.245	6.8714	0.10757	9.296
2.246	6.8718	0.10743	9.3082
2.247	6.8722	0.10729	9.3204
2.248	6.8725	0.10715	9.3325
2.249	6.8729	0.10701	9.3445
2.25	6.8733	0.10688	9.3566
2.251	6.8737	0.10674	9.3685
2.252	6.8741	0.1066	9.3804
2.253	6.8745	0.10647	9.3923
2.254	6.8749	0.10634	9.4041
