angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
1.485	6.6961	0.10107	9.8939
1.486	6.6959	0.10102	9.8995
1.487	6.6957	0.10096	9.905
1.488	6.6955	0.1009	9.9105
1.489	6.6953	0.10085	9.916
1.49	6.6951	0.10079	9.9214
1.491	6.6949	0.10074	9.9269
1.492	6.6947	0.10068	9.9323
1.493	6.6945	0.10063	9.9376
1.494	6.6944	0.10057	9.943
1.495	6.6942	0.10052	9.9483
1.496	6.694	0.10047	9.9536
1.497	6.6938	0.10041	9.9589
1.498	6.6937	0.10036	9.9641
1.499	6.6935	0.10031	9.9694
1.5	6.6933	0.10026	9.9745
1.501	6.6931	0.1002	9.9797
1.502	6.693	0.10015	9.9848
1.503	6.6928	0.1001	9.9899
1.504	6.6927	0.10005	9.995
1.505	6.6925	0.099999	10
1.506	6.6923	0.099949	10.005
1.507	6.6922	0.099899	10.01
1.508	6.692	0.09985	10.015
1.509	6.6919	0.099801	10.02
1.51	6.6917	0.099752	10.025
1.511	6.6916	0.099703	10.03
1.512	6.6915	0.099655	10.035
1.513	6.6913	0.099607	10.039
1.514	6.6912	0.09956	10.044
1.515	6.691	0.099513	10.049
1.516	6.6909	0.099466	10.054
1.517	6.6908	0.099419	10.058
1.518	6.6906	0.099373	10.063
1.519	6.6905	0.099327	10.068
1.52	6.6904	0.099282	10.072
1.521	6.6903	0.099237	10.077
1.522	6.6901	0.099192	10.081
1.523	6.69	0.099148	10.086
1.524	6.6899	0.099104	10.09
1.525	6.6898	0.09906	10.095
1.526	6.6897	0.099017	10.099
1.527	6.6896	0.098973	10.104
1.528	6.6895	0.098931	10.108
1.529	6.6894	0.098888	10.112
1.53	6.6893	0.098846	10.117
1.531	6.6892	0.098805	10.121
1.532	6.6891	0.098763	10.125
1.533	6.689	0.098722	10.129
1.534	6.6889	0.098682	10.134
1.535	6.6888	0.098642	10.138
1.536	6.6887	0.098602	10.142
1.537	6.6886	0.098562	10.146
1.538	6.6885	0.098523	10.15
1.539	6.6885	0.098484	10.154
1.54	6.6884	0.098446	10.158
1.541	6.6883	0.098407	10.162
1.542	6.6882	0.09837	10.166
1.543	6.6881	0.098332	10.17
1.544	6.6881	0.098295	10.173
1.545	6.688	0.098258	10.177
1.546	6.6879	0.098222	10.181
1.547	6.6879	0.098186	10.185
1.548	6.6878	0.09815	10.188
1.549	6.6878	0.098115	10.192
1.55	6.6877	0.09808	10.196
1.551	6.6876	0.098045	10.199
1.552	6.6876	0.098011	10.203
1.553	6.6875	0.097977	10.206
1.554	6.6875	0.097943	10.21
1.555	6.6875	0.09791	10.213
1.556	6.6874	0.097877	10.217
1.557	6.6874	0.097845	10.22
1.558	6.6873	0.097813	10.224
1.559	6.6873	0.097781	10.227
1.56	6.6873	0.097749	10.23
1.561	6.6872	0.097718	10.233
1.562	6.6872	0.097688	10.237
1.563	6.6872	0.097657	10.24
1.564	6.6872	0.097627	10.243
1.565	6.6871	0.097598	10.246
1.566	6.6871	0.097568	10.249
1.567	6.6871	0.097539	10.252
1.568	6.6871	0.097511	10.255
1.569	6.6871	0.097483	10.258
1.57	6.6871	0.097455	10.261
1.571	6.687	0.097427	10.264
1.572	6.687	0.0974	10.267
1.573	6.687	0.097374	10.27
1.574	6.687	0.097347	10.273
1.575	6.687	0.097321	10.275
1.576	6.687	0.097295	10.278
1.577	6.6871	0.09727	10.281
1.578	6.6871	0.097245	10.283
1.579	6.6871	0.097221	10.286
1.58	6.6871	0.097196	10.288
1.581	6.6871	0.097172	10.291
1.582	6.6871	0.097149	10.293
1.583	6.6871	0.097126	10.296
1.584	6.6872	0.097103	10.298
1.585	6.6872	0.097081	10.301
1.586	6.6872	0.097059	10.303
1.587	6.6872	0.097037	10.305
1.588	6.6873	0.097015	10.308
1.589	6.6873	0.096995	10.31
1.59	6.6873	0.096974	10.312
1.591	6.6874	0.096954	10.314
1.592	6.6874	0.096934	10.316
1.593	6.6875	0.096914	10.318
1.594	6.6875	0.096895	10.32
1.595	6.6876	0.096876	10.322
1.596	6.6876	0.096858	10.324
1.597	6.6877	0.09684	10.326
1.598	6.6877	0.096822	10.328
1.599	6.6878	0.096805	10.33
1.6	6.6878	0.096788	10.332
1.601	6.6879	0.096771	10.334
1.602	6.688	0.096755	10.335
1.603	6.688	0.096739	10.337
1.604	6.6881	0.096724	10.339
1.605	6.6882	0.096708	10.34
1.606	6.6882	0.096694	10.342
1.607	6.6883	0.096679	10.343
1.608	6.6884	0.096665	10.345
1.609	6.6885	0.096652	10.346
1.61	6.6886	0.096638	10.348
1.611	6.6887	0.096625	10.349
1.612	6.6887	0.096613	10.351
1.613	6.6888	0.0966	10.352
1.614	6.6889	0.096589	10.353
1.615	6.689	0.096577	10.354
1.616	6.6891	0.096566	10.356
1.617	6.6892	0.096555	10.357
1.618	6.6893	0.096545	10.358
1.619	6.6894	0.096535	10.359
1.62	6.6895	0.096525	10.36
1.621	6.6896	0.096516	10.361
1.622	6.6898	0.096507	10.362
1.623	6.6899	0.096498	10.363
1.624	6.69	0.09649	10.364
1.625	6.6901	0.096482	10.365
1.626	6.6902	0.096475	10.365
1.627	6.6904	0.096468	10.366
1.628	6.6905	0.096461	10.367
1.629	6.6906	0.096454	10.368
1.63	6.6907	0.096448	10.368
1.631	6.6909	0.096443	10.369
1.632	6.691	0.096437	10.369
1.633	6.6912	0.096432	10.37
1.634	6.6913	0.096428	10.37
1.635	6.6914	0.096424	10.371
1.636	6.6916	0.09642	10.371
1.637	6.6917	0.096416	10.372
1.638	6.6919	0.096413	10.372
1.639	6.692	0.09641	10.372
1.64	6.6922	0.096408	10.373
1.641	6.6923	0.096406	10.373
1.642	6.6925	0.096404	10.373
1.643	6.6927	0.096403	10.373
1.644	6.6928	0.096402	10.373
1.645	6.693	0.096401	10.373
1.646	6.6932	0.096401	10.373
1.647	6.6933	0.096401	10.373
1.648	6.6935	0.096402	10.373
1.649	6.6937	0.096403	10.373
1.65	6.6939	0.096404	10.373
1.651	6.694	0.096405	10.373
1.652	6.6942	0.096407	10.373
1.653	6.6944	0.09641	10.372
1.654	6.6946	0.096412	10.372
1.655	6.6948	0.096415	10.372
1.656	6.695	0.096419	10.371
1.657	6.6952	0.096422	10.371
1.658	6.6954	0.096427	10.371
1.659	6.6956	0.096431	10.37
1.66	6.6958	0.096436	10.37
1.661	6.696	0.096441	10.369
1.662	6.6962	0.096447	10.368
1.663	6.6964	0.096452	10.368
1.664	6.6966	0.096459	10.367
1.665	6.6968	0.096465	10.366
1.666	6.6971	0.096472	10.366
1.667	6.6973	0.09648	10.365
1.668	6.6975	0.096487	10.364
1.669	6.6977	0.096495	10.363
1.67	6.6979	0.096504	10.362
1.671	6.6982	0.096512	10.361
1.672	6.6984	0.096522	10.36
1.673	6.6986	0.096531	10.359
1.674	6.6989	0.096541	10.358
1.675	6.6991	0.096551	10.357
1.676	6.6993	0.096562	10.356
1.677	6.6996	0.096572	10.355
1.678	6.6998	0.096584	10.354
1.679	6.7001	0.096595	10.352
1.68	6.7003	0.096607	10.351
1.681	6.7006	0.096619	10.35
1.682	6.7008	0.096632	10.349
1.683	6.7011	0.096645	10.347
1.684	6.7014	0.096658	10.346
1.685	6.7016	0.096672	10.344
1.686	6.7019	0.096686	10.343
1.687	6.7022	0.096701	10.341
1.688	6.7024	0.096715	10.34
1.689	6.7027	0.09673	10.338
1.69	6.703	0.096746	10.336
1.691	6.7032	0.096762	10.335
1.692	6.7035	0.096778	10.333
1.693	6.7038	0.096794	10.331
1.694	6.7041	0.096811	10.329
1.695	6.7044	0.096828	10.328
1.696	6.7047	0.096846	10.326
1.697	6.7049	0.096864	10.324
1.698	6.7052	0.096882	10.322
1.699	6.7055	0.0969	10.32
1.7	6.7058	0.096919	10.318
1.701	6.7061	0.096939	10.316
1.702	6.7064	0.096958	10.314
1.703	6.7067	0.096978	10.312
1.704	6.707	0.096998	10.309
1.705	6.7074	0.097019	10.307
1.706	6.7077	0.09704	10.305
1.707	6.708	0.097061	10.303
1.708	6.7083	0.097083	10.3
1.709	6.7086	0.097105	10.298
1.71	6.7089	0.097127	10.296
1.711	6.7093	0.09715	10.293
1.712	6.7096	0.097173	10.291
1.713	6.7099	0.097196	10.288
1.714	6.7102	0.09722	10.286
1.715	6.7106	0.097244	10.283
1.716	6.7109	0.097268	10.281
1.717	6.7113	0.097293	10.278
1.718	6.7116	0.097318	10.276
1.719	6.7119	0.097344	10.273
1.72	6.7123	0.097369	10.27
1.721	6.7126	0.097395	10.267
1.722	6.713	0.097422	10.265
1.723	6.7133	0.097448	10.262
1.724	6.7137	0.097475	10.259
1.725	6.714	0.097503	10.256
1.726	6.7144	0.09753	10.253
1.727	6.7148	0.097558	10.25
1.728	6.7151	0.097587	10.247
1.729	6.7155	0.097615	10.244
1.73	6.7159	0.097644	10.241
1.731	6.7162	0.097674	10.238
1.732	6.7166	0.097703	10.235
1.733	6.717	0.097733	10.232
1.734	6.7173	0.097764	10.229
1.735	6.7177	0.097794	10.226
1.736	6.7181	0.097825	10.222
1.737	6.7185	0.097857	10.219
1.738	6.7189	0.097888	10.216
1.739	6.7193	0.09792	10.212
1.74	6.7197	0.097952	10.209
1.741	6.7201	0.097985	10.206
1.742	6.7204	0.098018	10.202
1.743	6.7208	0.098051	10.199
1.744	6.7212	0.098085	10.195
1.745	6.7216	0.098119	10.192
1.746	6.7221	0.098153	10.188
1.747	6.7225	0.098187	10.185
1.748	6.7229	0.098222	10.181
1.749	6.7233	0.098257	10.177
1.75	6.7237	0.098293	10.174
1.751	6.7241	0.098328	10.17
1.752	6.7245	0.098364	10.166
1.753	6.725	0.098401	10.163
1.754	6.7254	0.098438	10.159
1.755	6.7258	0.098475	10.155
1.756	6.7262	0.098512	10.151
1.757	6.7267	0.098549	10.147
1.758	6.7271	0.098587	10.143
1.759	6.7275	0.098626	10.139
1.76	6.728	0.098664	10.135
1.761	6.7284	0.098703	10.131
1.762	6.7288	0.098742	10.127
1.763	6.7293	0.098782	10.123
1.764	6.7297	0.098821	10.119
1.765	6.7302	0.098862	10.115
1.766	6.7306	0.098902	10.111
1.767	6.7311	0.098943	10.107
1.768	6.7315	0.098984	10.103
1.769	6.732	0.099025	10.098
1.77	6.7325	0.099066	10.094
1.771	6.7329	0.099108	10.09
1.772	6.7334	0.09915	10.086
1.773	6.7339	0.099193	10.081
1.774	6.7343	0.099236	10.077
1.775	6.7348	0.099279	10.073
1.776	6.7353	0.099322	10.068
1.777	6.7358	0.099366	10.064
1.778	6.7362	0.09941	10.059
1.779	6.7367	0.099454	10.055
1.78	6.7372	0.099498	10.05
1.781	6.7377	0.099543	10.046
1.782	6.7382	0.099588	10.041
1.783	6.7387	0.099634	10.037
1.784	6.7391	0.099679	10.032
1.785	6.7396	0.099725	10.028
1.786	6.7401	0.099772	10.023
1.787	6.7406	0.099818	10.018
1.788	6.7411	0.099865	10.014
1.789	6.7416	0.099912	10.009
1.79	6.7421	0.09996	10.004
1.791	6.7427	0.10001	9.9993
1.792	6.7432	0.10006	9.9945
1.793	6.7437	0.1001	9.9897
1.794	6.7442	0.10015	9.9848
1.795	6.7447	0.1002	9.98
1.796	6.7452	0.10025	9.9751
1.797	6.7457	0.1003	9.9702
1.798	6.7463	0.10035	9.9653
1.799	6.7468	0.1004	9.9603
1.8	6.7473	0.10045	9.9553
1.801	6.7478	0.1005	9.9503
1.802	6.7484	0.10055	9.9453
1.803	6.7489	0.1006	9.9403
1.804	6.7495	0.10065	9.9352
1.805	6.75	0.1007	9.9301
1.806	6.7505	0.10076	9.925
1.807	6.7511	0.10081	9.9199
1.808	6.7516	0.10086	9.9148
1.809	6.7522	0.10091	9.9096
1.81	6.7527	0.10097	9.9044
1.811	6.7533	0.10102	9.8992
1.812	6.7538	0.10107	9.894
1.813	6.7544	0.10113	9.8887
1.814	6.7549	0.10118	9.8835
1.815	6.7555	0.10123	9.8782
1.816	6.7561	0.10129	9.8729
1.817	6.7566	0.10134	9.8676
1.818	6.7572	0.1014	9.8622
1.819	6.7578	0.10145	9.8569
1.82	6.7583	0.10151	9.8515
1.821	6.7589	0.10156	9.8461
1.822	6.7595	0.10162	9.8407
1.823	6.7601	0.10168	9.8352
1.824	6.7606	0.10173	9.8298
1.825	6.7612	0.10179	9.8243
1.826	6.7618	0.10185	9.8188
1.827	6.7624	0.1019	9.8133
1.828	6.763	0.10196	9.8078
1.829	6.7636	0.10202	9.8022
1.83	6.7642	0.10208	9.7967
1.831	6.7648	0.10213	9.7911
1.832	6.7654	0.10219	9.7855
1.833	6.766	0.10225	9.7799
1.834	6.7666	0.10231	9.7743
1.835	6.7672	0.10237	9.7686
1.836	6.7678	0.10243	9.763
1.837	6.7684	0.10249	9.7573
1.838	6.769	0.10255	9.7516
1.839	6.7696	0.10261	9.7459
1.84	6.7702	0.10267	9.7402
1.841	6.7708	0.10273	9.7345
1.842	6.7714	0.10279	9.7287
1.843	6.7721	0.10285	9.7229
1.844	6.7727	0.10291	9.7172
1.845	6.7733	0.10297	9.7114
1.846	6.7739	0.10303	9.7056
1.847	6.7746	0.1031	9.6997
1.848	6.7752	0.10316	9.6939
1.849	6.7758	0.10322	9.6881
1.85	6.7765	0.10328	9.6822
1.851	6.7771	0.10335	9.6763
1.852	6.7777	0.10341	9.6704
1.853	6.7784	0.10347	9.6645
1.854	6.779	0.10353	9.6586
1.855	6.7797	0.1036	9.6527
1.856	6.7803	0.10366	9.6467
1.857	6.781	0.10373	9.6408
1.858	6.7816	0.10379	9.6348
1.859	6.7823	0.10385	9.6288
1.86	6.7829	0.10392	9.6228
1.861	6.7836	0.10398	9.6168
1.862	6.7843	0.10405	9.6108
1.863	6.7849	0.10411	9.6048
1.864	6.7856	0.10418	9.5988
1.865	6.7862	0.10425	9.5927
1.866	6.7869	0.10431	9.5866
1.867	6.7876	0.10438	9.5806
1.868	6.7883	0.10444	9.5745
1.869	6.7889	0.10451	9.5684
1.87	6.7896	0.10458	9.5623
1.871	6.7903	0.10464	9.5562
1.872	6.791	0.10471	9.55
1.873	6.7917	0.10478	9.5439
1.874	6.7923	0.10485	9.5378
1.875	6.793	0.10491	9.5316
1.876	6.7937	0.10498	9.5255
1.877	6.7944	0.10505	9.5193
1.878	6.7951	0.10512	9.5131
1.879	6.7958	0.10519	9.5069
1.88	6.7965	0.10526	9.5007
1.881	6.7972	0.10532	9.4945
1.882	6.7979	0.10539	9.4883
1.883	6.7986	0.10546	9.482
1.884	6.7993	0.10553	9.4758
1.885	6.8	0.1056	9.4696
1.886	6.8007	0.10567	9.4633
1.887	6.8014	0.10574	9.4571
1.888	6.8021	0.10581	9.4508
1.889	6.8028	0.10588	9.4445
1.89	6.8036	0.10595	9.4382
1.891	6.8043	0.10602	9.4319
1.892	6.805	0.10609	9.4256
1.893	6.8057	0.10616	9.4193
1.894	6.8065	0.10624	9.413
1.895	6.8072	0.10631	9.4067
1.896	6.8079	0.10638	9.4004
1.897	6.8086	0.10645	9.3941
1.898	6.8094	0.10652	9.3877
1.899	6.8101	0.10659	9.3814
1.9	6.8108	0.10667	9.375
1.901	6.8116	0.10674	9.3687
1.902	6.8123	0.10681	9.3623
1.903	6.8131	0.10688	9.3559
1.904	6.8138	0.10696	9.3496
1.905	6.8145	0.10703	9.3432
1.906	6.8153	0.1071	9.3368
1.907	6.816	0.10718	9.3304
1.908	6.8168	0.10725	9.324
1.909	6.8176	0.10732	9.3176
1.91	6.8183	0.1074	9.3112
1.911	6.8191	0.10747	9.3048
1.912	6.8198	0.10755	9.2984
1.913	6.8206	0.10762	9.292
1.914	6.8213	0.10769	9.2855
1.915	6.8221	0.10777	9.2791
1.916	6.8229	0.10784	9.2727
1.917	6.8236	0.10792	9.2662
1.918	6.8244	0.10799	9.2598
1.919	6.8252	0.10807	9.2534
1.92	6.826	0.10814	9.2469
1.921	6.8267	0.10822	9.2405
1.922	6.8275	0.1083	9.234
1.923	6.8283	0.10837	9.2276
1.924	6.8291	0.10845	9.2211
1.925	6.8299	0.10852	9.2146
1.926	6.8306	0.1086	9.2082
1.927	6.8314	0.10868	9.2017
1.928	6.8322	0.10875	9.1952
1.929	6.833	0.10883	9.1888
1.93	6.8338	0.10891	9.1823
1.931	6.8346	0.10898	9.1758
1.932	6.8354	0.10906	9.1693
1.933	6.8362	0.10914	9.1628
1.934	6.837	0.10921	9.1564
1.935	6.8378	0.10929	9.1499
1.936	6.8386	0.10937	9.1434
1.937	6.8394	0.10945	9.1369
1.938	6.8402	0.10952	9.1304
1.939	6.841	0.1096	9.1239
1.94	6.8418	0.10968	9.1174
1.941	6.8426	0.10976	9.1109
1.942	6.8435	0.10984	9.1044
1.943	6.8443	0.10992	9.0979
1.944	6.8451	0.10999	9.0914
1.945	6.8459	0.11007	9.0849
1.946	6.8467	0.11015	9.0784
1.947	6.8476	0.11023	9.0719
1.948	6.8484	0.11031	9.0654
1.949	6.8492	0.11039	9.0589
1.95	6.85	0.11047	9.0524
1.951	6.8509	0.11055	9.0459
1.952	6.8517	0.11063	9.0394
1.953	6.8525	0.11071	9.0329
1.954	6.8534	0.11079	9.0264
1.955	6.8542	0.11087	9.0199
1.956	6.8551	0.11095	9.0133
1.957	6.8559	0.11103	9.0068
1.958	6.8567	0.11111	9.0003
1.959	6.8576	0.11119	8.9938
1.96	6.8584	0.11127	8.9873
1.961	6.8593	0.11135	8.9808
1.962	6.8601	0.11143	8.9743
1.963	6.861	0.11151	8.9678
1.964	6.8618	0.11159	8.9613
1.965	6.8627	0.11167	8.9548
1.966	6.8635	0.11175	8.9483
1.967	6.8644	0.11183	8.9418
1.968	6.8653	0.11192	8.9353
1.969	6.8661	0.112	8.9288
1.97	6.867	0.11208	8.9223
1.971	6.8678	0.11216	8.9158
1.972	6.8687	0.11224	8.9093
1.973	6.8696	0.11232	8.9028
1.974	6.8704	0.11241	8.8963
1.975	6.8713	0.11249	8.8898
1.976	6.8722	0.11257	8.8833
1.977	6.8731	0.11265	8.8768
1.978	6.8739	0.11274	8.8703
1.979	6.8748	0.11282	8.8638
1.98	6.8757	0.1129	8.8574
1.981	6.8766	0.11298	8.8509
1.982	6.8775	0.11307	8.8444
1.983	6.8783	0.11315	8.8379
1.984	6.8792	0.11323	8.8314
1.985	6.8801	0.11332	8.8249
1.986	6.881	0.1134	8.8185
1.987	6.8819	0.11348	8.812
1.988	6.8828	0.11357	8.8055
1.989	6.8837	0.11365	8.7991
1.99	6.8846	0.11373	8.7926
1.991	6.8855	0.11382	8.7861
1.992	6.8864	0.1139	8.7797
1.993	6.8873	0.11398	8.7732
1.994	6.8882	0.11407	8.7667
1.995	6.8891	0.11415	8.7603
1.996	6.89	0.11424	8.7538
1.997	6.8909	0.11432	8.7474
1.998	6.8918	0.1144	8.7409
1.999	6.8927	0.11449	8.7345
2	6.8936	0.11457	8.728
2.001	6.8945	0.11466	8.7216
2.002	6.8955	0.11474	8.7151
2.003	6.8964	0.11483	8.7087
2.004	6.8973	0.11491	8.7023
2.005	6.8982	0.115	8.6958
2.006	6.8991	0.11508	8.6894
2.007	6.9	0.11517	8.683
2.008	6.901	0.11525	8.6766
2.009	6.9019	0.11534	8.6701
2.01	6.9028	0.11542	8.6637
2.011	6.9037	0.11551	8.6573
2.012	6.9047	0.1156	8.6509
2.013	6.9056	0.11568	8.6445
2.014	6.9065	0.11577	8.6381
2.015	6.9075	0.11585	8.6317
2.016	6.9084	0.11594	8.6253
2.017	6.9093	0.11602	8.6189
2.018	6.9103	0.11611	8.6125
2.019	6.9112	0.1162	8.6061
2.02	6.9122	0.11628	8.5997
2.021	6.9131	0.11637	8.5933
2.022	6.9141	0.11646	8.5869
2.023	6.915	0.11654	8.5805
2.024	6.9159	0.11663	8.5741
2.025	6.9169	0.11672	8.5678
2.026	6.9178	0.1168	8.5614
2.027	6.9188	0.11689	8.555
2.028	6.9198	0.11698	8.5486
2.029	6.9207	0.11706	8.5423
2.03	6.9217	0.11715	8.5359
2.031	6.9226	0.11724	8.5296
2.032	6.9236	0.11733	8.5232
2.033	6.9245	0.11741	8.5168
2.034	6.9255	0.1175	8.5105
2.035	6.9265	0.11759	8.5041
2.036	6.9274	0.11768	8.4978
2.037	6.9284	0.11777	8.4915
2.038	6.9294	0.11785	8.4851
2.039	6.9303	0.11794	8.4788
2.04	6.9313	0.11803	8.4724
2.041	6.9323	0.11812	8.4661
2.042	6.9332	0.11821	8.4598
2.043	6.9342	0.11829	8.4535
2.044	6.9352	0.11838	8.4471
2.045	6.9362	0.11847	8.4408
2.046	6.9371	0.11856	8.4345
2.047	6.9381	0.11865	8.4282
2.048	6.9391	0.11874	8.4219
2.049	6.9401	0.11883	8.4156
2.05	6.9411	0.11892	8.4093
2.051	6.942	0.11901	8.403
2.052	6.943	0.11909	8.3967
2.053	6.944	0.11918	8.3904
2.054	6.945	0.11927	8.3841
2.055	6.946	0.11936	8.3778
2.056	6.947	0.11945	8.3715
2.057	6.948	0.11954	8.3652
2.058	6.949	0.11963	8.3589
2.059	6.95	0.11972	8.3526
2.06	6.951	0.11981	8.3464
2.061	6.952	0.1199	8.3401
2.062	6.953	0.11999	8.3338
2.063	6.954	0.12008	8.3275
2.064	6.955	0.12017	8.3213
2.065	6.956	0.12026	8.315
2.066	6.957	0.12036	8.3087
2.067	6.958	0.12045	8.3025
2.068	6.959	0.12054	8.2962
2.069	6.96	0.12063	8.2899
2.07	6.961	0.12072	8.2837
2.071	6.962	0.12081	8.2774
2.072	6.963	0.1209	8.2712
2.073	6.964	0.12099	8.2649
2.074	6.965	0.12108	8.2587
2.075	6.9661	0.12118	8.2524
2.076	6.9671	0.12127	8.2462
2.077	6.9681	0.12136	8.2399
2.078	6.9691	0.12145	8.2337
2.079	6.9701	0.12154	8.2275
2.08	6.9711	0.12164	8.2212
2.081	6.9722	0.12173	8.215
2.082	6.9732	0.12182	8.2087
2.083	6.9742	0.12191	8.2025
2.084	6.9752	0.12201	8.1963
2.085	6.9763	0.1221	8.19
2.086	6.9773	0.12219	8.1838
2.087	6.9783	0.12229	8.1776
2.088	6.9794	0.12238	8.1714
2.089	6.9804	0.12247	8.1651
2.09	6.9814	0.12257	8.1589
2.091	6.9824	0.12266	8.1527
2.092	6.9835	0.12275	8.1465
2.093	6.9845	0.12285	8.1403
2.094	6.9856	0.12294	8.134
2.095	6.9866	0.12303	8.1278
2.096	6.9876	0.12313	8.1216
2.097	6.9887	0.12322	8.1154
2.098	6.9897	0.12332	8.1092
2.099	6.9908	0.12341	8.103
2.1	6.9918	0.12351	8.0967
2.101	6.9928	0.1236	8.0905
2.102	6.9939	0.1237	8.0843
2.103	6.9949	0.12379	8.0781
2.104	6.996	0.12389	8.0719
2.105	6.997	0.12398	8.0657
2.106	6.9981	0.12408	8.0595
2.107	6.9991	0.12417	8.0532
2.108	7.0002	0.12427	8.047
2.109	7.0012	0.12437	8.0408
2.11	7.0023	0.12446	8.0346
2.111	7.0033	0.12456	8.0284
2.112	7.0044	0.12465	8.0222
2.113	7.0054	0.12475	8.016
2.114	7.0065	0.12485	8.0098
2.115	7.0076	0.12494	8.0036
2.116	7.0086	0.12504	7.9973
2.117	7.0097	0.12514	7.9911
2.118	7.0107	0.12524	7.9849
2.119	7.0118	0.12533	7.9787
2.12	7.0129	0.12543	7.9725
2.121	7.0139	0.12553	7.9663
2.122	7.015	0.12563	7.9601
2.123	7.0161	0.12573	7.9539
2.124	7.0171	0.12582	7.9476
2.125	7.0182	0.12592	7.9414
2.126	7.0193	0.12602	7.9352
2.127	7.0203	0.12612	7.929
2.128	7.0214	0.12622	7.9228
2.129	7.0225	0.12632	7.9165
2.13	7.0235	0.12642	7.9103
2.131	7.0246	0.12652	7.9041
2.132	7.0257	0.12662	7.8979
2.133	7.0268	0.12672	7.8916
2.134	7.0278	0.12682	7.8854
2.135	7.0289	0.12692	7.8792
2.136	7.03	0.12702	7.8729
2.137	7.0311	0.12712	7.8667
2.138	7.0322	0.12722	7.8605
2.139	7.0332	0.12732	7.8542
2.14	7.0343	0.12742	7.848
2.141	7.0354	0.12752	7.8418
2.142	7.0365	0.12762	7.8355
2.143	7.0376	0.12773	7.8293
2.144	7.0387	0.12783	7.823
2.145	7.0397	0.12793	7.8168
2.146	7.0408	0.12803	7.8105
2.147	7.0419	0.12814	7.8043
2.148	7.043	0.12824	7.798
2.149	7.0441	0.12834	7.7917
2.15	7.0452	0.12844	7.7855
2.151	7.0463	0.12855	7.7792
2.152	7.0474	0.12865	7.773
2.153	7.0484	0.12876	7.7667
2.154	7.0495	0.12886	7.7604
2.155	7.0506	0.12896	7.7541
2.156	7.0517	0.12907	7.7479
2.157	7.0528	0.12917	7.7416
2.158	7.0539	0.12928	7.7353
2.159	7.055	0.12938	7.729
2.16	7.0561	0.12949	7.7227
2.161	7.0572	0.12959	7.7164
2.162	7.0583	0.1297	7.7101
2.163	7.0594	0.12981	7.7038
2.164	7.0605	0.12991	7.6975
2.165	7.0616	0.13002	7.6912
2.166	7.0627	0.13013	7.6849
2.167	7.0638	0.13023	7.6786
2.168	7.0649	0.13034	7.6722
2.169	7.066	0.13045	7.6659
2.17	7.0671	0.13056	7.6596
2.171	7.0682	0.13066	7.6532
2.172	7.0693	0.13077	7.6469
2.173	7.0704	0.13088	7.6406
2.174	7.0715	0.13099	7.6342
2.175	7.0726	0.1311	7.6279
2.176	7.0737	0.13121	7.6215
2.177	7.0749	0.13132	7.6151
2.178	7.076	0.13143	7.6088
2.179	7.0771	0.13154	7.6024
2.18	7.0782	0.13165	7.596
2.181	7.0793	0.13176	7.5897
2.182	7.0804	0.13187	7.5833
2.183	7.0815	0.13198	7.5769
2.184	7.0826	0.13209	7.5705
2.185	7.0837	0.1322	7.5641
2.186	7.0849	0.13232	7.5577
2.187	7.086	0.13243	7.5513
2.188	7.0871	0.13254	7.5449
2.189	7.0882	0.13265	7.5385
2.19	7.0893	0.13277	7.532
2.191	7.0904	0.13288	7.5256
2.192	7.0915	0.13299	7.5192
2.193	7.0927	0.13311	7.5127
2.194	7.0938	0.13322	7.5063
2.195	7.0949	0.13334	7.4998
2.196	7.096	0.13345	7.4934
2.197	7.0971	0.13357	7.4869
2.198	7.0982	0.13368	7.4804
2.199	7.0994	0.1338	7.474
2.2	7.1005	0.13391	7.4675
2.201	7.1016	0.13403	7.461
2.202	7.1027	0.13415	7.4545
2.203	7.1039	0.13426	7.448
2.204	7.105	0.13438	7.4415
2.205	7.1061	0.1345	7.435
2.206	7.1072	0.13462	7.4285
2.207	7.1083	0.13473	7.422
2.208	7.1095	0.13485	7.4155
2.209	7.1106	0.13497	7.4089
2.21	7.1117	0.13509	7.4024
2.211	7.1128	0.13521	7.3958
2.212	7.114	0.13533	7.3893
2.213	7.1151	0.13545	7.3827
2.214	7.1162	0.13557	7.3762
2.215	7.1173	0.13569	7.3696
2.216	7.1185	0.13581	7.363
2.217	7.1196	0.13594	7.3564
2.218	7.1207	0.13606	7.3498
2.219	7.1218	0.13618	7.3432
2.22	7.123	0.1363	7.3366
2.221	7.1241	0.13643	7.33
2.222	7.1252	0.13655	7.3234
2.223	7.1264	0.13667	7.3168
2.224	7.1275	0.1368	7.3102
2.225	7.1286	0.13692	7.3035
2.226	7.1297	0.13705	7.2969
2.227	7.1309	0.13717	7.2902
2.228	7.132	0.1373	7.2836
2.229	7.1331	0.13742	7.2769
2.23	7.1343	0.13755	7.2702
2.231	7.1354	0.13767	7.2635
2.232	7.1365	0.1378	7.2569
2.233	7.1377	0.13793	7.2502
2.234	7.1388	0.13806	7.2435
2.235	7.1399	0.13818	7.2368
2.236	7.1411	0.13831	7.2301
2.237	7.1422	0.13844	7.2233
2.238	7.1433	0.13857	7.2166
2.239	7.1445	0.1387	7.2099
2.24	7.1456	0.13883	7.2031
2.241	7.1467	0.13896	7.1964
