angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
1.493	6.563	0.083517	11.974
1.494	6.5629	0.083454	11.983
1.495	6.5627	0.08339	11.992
1.496	6.5625	0.083327	12.001
1.497	6.5623	0.083265	12.01
1.498	6.5621	0.083202	12.019
1.499	6.5619	0.08314	12.028
1.5	6.5618	0.083078	12.037
1.501	6.5616	0.083017	12.046
1.502	6.5614	0.082956	12.055
1.503	6.5613	0.082895	12.064
1.504	6.5611	0.082834	12.072
1.505	6.561	0.082774	12.081
1.506	6.5608	0.082714	12.09
1.507	6.5606	0.082654	12.099
1.508	6.5605	0.082595	12.107
1.509	6.5604	0.082536	12.116
1.51	6.5602	0.082477	12.125
1.511	6.5601	0.082418	12.133
1.512	6.5599	0.08236	12.142
1.513	6.5598	0.082303	12.15
1.514	6.5597	0.082245	12.159
1.515	6.5595	0.082188	12.167
1.516	6.5594	0.082131	12.176
1.517	6.5593	0.082075	12.184
1.518	6.5592	0.082018	12.192
1.519	6.5591	0.081962	12.201
1.52	6.559	0.081907	12.209
1.521	6.5588	0.081852	12.217
1.522	6.5587	0.081797	12.225
1.523	6.5586	0.081742	12.234
1.524	6.5585	0.081688	12.242
1.525	6.5584	0.081634	12.25
1.526	6.5583	0.08158	12.258
1.527	6.5583	0.081527	12.266
1.528	6.5582	0.081474	12.274
1.529	6.5581	0.081421	12.282
1.53	6.558	0.081369	12.29
1.531	6.5579	0.081317	12.298
1.532	6.5578	0.081265	12.305
1.533	6.5578	0.081214	12.313
1.534	6.5577	0.081163	12.321
1.535	6.5576	0.081113	12.329
1.536	6.5576	0.081062	12.336
1.537	6.5575	0.081012	12.344
1.538	6.5575	0.080963	12.351
1.539	6.5574	0.080914	12.359
1.54	6.5573	0.080865	12.366
1.541	6.5573	0.080816	12.374
1.542	6.5573	0.080768	12.381
1.543	6.5572	0.08072	12.388
1.544	6.5572	0.080673	12.396
1.545	6.5571	0.080625	12.403
1.546	6.5571	0.080579	12.41
1.547	6.5571	0.080532	12.417
1.548	6.557	0.080486	12.425
1.549	6.557	0.08044	12.432
1.55	6.557	0.080395	12.439
1.551	6.557	0.08035	12.446
1.552	6.557	0.080305	12.453
1.553	6.557	0.080261	12.459
1.554	6.557	0.080217	12.466
1.555	6.5569	0.080173	12.473
1.556	6.5569	0.08013	12.48
1.557	6.5569	0.080087	12.486
1.558	6.557	0.080044	12.493
1.559	6.557	0.080002	12.5
1.56	6.557	0.07996	12.506
1.561	6.557	0.079919	12.513
1.562	6.557	0.079878	12.519
1.563	6.557	0.079837	12.525
1.564	6.557	0.079797	12.532
1.565	6.5571	0.079757	12.538
1.566	6.5571	0.079717	12.544
1.567	6.5571	0.079678	12.55
1.568	6.5572	0.079639	12.557
1.569	6.5572	0.079601	12.563
1.57	6.5573	0.079563	12.569
1.571	6.5573	0.079525	12.575
1.572	6.5573	0.079488	12.581
1.573	6.5574	0.079451	12.586
1.574	6.5575	0.079415	12.592
1.575	6.5575	0.079378	12.598
1.576	6.5576	0.079343	12.604
1.577	6.5576	0.079307	12.609
1.578	6.5577	0.079272	12.615
1.579	6.5578	0.079238	12.62
1.58	6.5578	0.079203	12.626
1.581	6.5579	0.07917	12.631
1.582	6.558	0.079136	12.636
1.583	6.5581	0.079103	12.642
1.584	6.5582	0.079071	12.647
1.585	6.5583	0.079038	12.652
1.586	6.5584	0.079007	12.657
1.587	6.5584	0.078975	12.662
1.588	6.5585	0.078944	12.667
1.589	6.5587	0.078913	12.672
1.59	6.5588	0.078883	12.677
1.591	6.5589	0.078853	12.682
1.592	6.559	0.078824	12.686
1.593	6.5591	0.078795	12.691
1.594	6.5592	0.078766	12.696
1.595	6.5593	0.078738	12.7
1.596	6.5595	0.07871	12.705
1.597	6.5596	0.078683	12.709
1.598	6.5597	0.078656	12.714
1.599	6.5598	0.07863	12.718
1.6	6.56	0.078604	12.722
1.601	6.5601	0.078578	12.726
1.602	6.5603	0.078553	12.73
1.603	6.5604	0.078528	12.734
1.604	6.5606	0.078503	12.738
1.605	6.5607	0.078479	12.742
1.606	6.5609	0.078456	12.746
1.607	6.561	0.078433	12.75
1.608	6.5612	0.07841	12.753
1.609	6.5614	0.078388	12.757
1.61	6.5615	0.078366	12.761
1.611	6.5617	0.078344	12.764
1.612	6.5619	0.078323	12.768
1.613	6.5621	0.078303	12.771
1.614	6.5622	0.078283	12.774
1.615	6.5624	0.078263	12.777
1.616	6.5626	0.078244	12.781
1.617	6.5628	0.078225	12.784
1.618	6.563	0.078207	12.787
1.619	6.5632	0.078189	12.79
1.62	6.5634	0.078171	12.792
1.621	6.5636	0.078154	12.795
1.622	6.5638	0.078138	12.798
1.623	6.564	0.078122	12.801
1.624	6.5642	0.078106	12.803
1.625	6.5644	0.078091	12.806
1.626	6.5647	0.078076	12.808
1.627	6.5649	0.078062	12.81
1.628	6.5651	0.078048	12.813
1.629	6.5653	0.078035	12.815
1.63	6.5656	0.078022	12.817
1.631	6.5658	0.078009	12.819
1.632	6.566	0.077997	12.821
1.633	6.5663	0.077986	12.823
1.634	6.5665	0.077975	12.825
1.635	6.5668	0.077964	12.826
1.636	6.567	0.077954	12.828
1.637	6.5673	0.077945	12.83
1.638	6.5675	0.077935	12.831
1.639	6.5678	0.077927	12.833
1.64	6.5681	0.077919	12.834
1.641	6.5683	0.077911	12.835
1.642	6.5686	0.077904	12.836
1.643	6.5689	0.077897	12.837
1.644	6.5692	0.077891	12.839
1.645	6.5694	0.077885	12.839
1.646	6.5697	0.077879	12.84
1.647	6.57	0.077875	12.841
1.648	6.5703	0.07787	12.842
1.649	6.5706	0.077866	12.843
1.65	6.5709	0.077863	12.843
1.651	6.5712	0.07786	12.844
1.652	6.5715	0.077858	12.844
1.653	6.5718	0.077856	12.844
1.654	6.5721	0.077855	12.844
1.655	6.5724	0.077854	12.845
1.656	6.5728	0.077853	12.845
1.657	6.5731	0.077854	12.845
1.658	6.5734	0.077854	12.845
1.659	6.5737	0.077855	12.844
1.66	6.5741	0.077857	12.844
1.661	6.5744	0.077859	12.844
1.662	6.5747	0.077862	12.843
1.663	6.5751	0.077865	12.843
1.664	6.5754	0.077869	12.842
1.665	6.5757	0.077873	12.841
1.666	6.5761	0.077878	12.841
1.667	6.5764	0.077883	12.84
1.668	6.5768	0.077889	12.839
1.669	6.5772	0.077895	12.838
1.67	6.5775	0.077902	12.837
1.671	6.5779	0.077909	12.835
1.672	6.5783	0.077917	12.834
1.673	6.5786	0.077926	12.833
1.674	6.579	0.077935	12.831
1.675	6.5794	0.077944	12.83
1.676	6.5798	0.077954	12.828
1.677	6.5801	0.077965	12.826
1.678	6.5805	0.077976	12.824
1.679	6.5809	0.077988	12.823
1.68	6.5813	0.078	12.821
1.681	6.5817	0.078013	12.818
1.682	6.5821	0.078026	12.816
1.683	6.5825	0.07804	12.814
1.684	6.5829	0.078054	12.812
1.685	6.5833	0.078069	12.809
1.686	6.5838	0.078084	12.807
1.687	6.5842	0.0781	12.804
1.688	6.5846	0.078117	12.801
1.689	6.585	0.078134	12.798
1.69	6.5854	0.078152	12.796
1.691	6.5859	0.07817	12.793
1.692	6.5863	0.078189	12.79
1.693	6.5867	0.078209	12.786
1.694	6.5872	0.078228	12.783
1.695	6.5876	0.078249	12.78
1.696	6.5881	0.07827	12.776
1.697	6.5885	0.078292	12.773
1.698	6.589	0.078314	12.769
1.699	6.5894	0.078337	12.765
1.7	6.5899	0.07836	12.762
1.701	6.5903	0.078384	12.758
1.702	6.5908	0.078409	12.754
1.703	6.5913	0.078434	12.75
1.704	6.5917	0.07846	12.745
1.705	6.5922	0.078486	12.741
1.706	6.5927	0.078513	12.737
1.707	6.5932	0.078541	12.732
1.708	6.5937	0.078569	12.728
1.709	6.5942	0.078598	12.723
1.71	6.5946	0.078627	12.718
1.711	6.5951	0.078657	12.713
1.712	6.5956	0.078687	12.709
1.713	6.5961	0.078718	12.704
1.714	6.5966	0.07875	12.698
1.715	6.5971	0.078782	12.693
1.716	6.5977	0.078815	12.688
1.717	6.5982	0.078849	12.682
1.718	6.5987	0.078883	12.677
1.719	6.5992	0.078918	12.671
1.72	6.5997	0.078953	12.666
1.721	6.6003	0.078989	12.66
1.722	6.6008	0.079026	12.654
1.723	6.6013	0.079063	12.648
1.724	6.6019	0.079101	12.642
1.725	6.6024	0.079139	12.636
1.726	6.6029	0.079178	12.63
1.727	6.6035	0.079218	12.623
1.728	6.604	0.079258	12.617
1.729	6.6046	0.079299	12.61
1.73	6.6051	0.079341	12.604
1.731	6.6057	0.079383	12.597
1.732	6.6063	0.079426	12.59
1.733	6.6068	0.07947	12.583
1.734	6.6074	0.079514	12.576
1.735	6.608	0.079559	12.569
1.736	6.6085	0.079604	12.562
1.737	6.6091	0.07965	12.555
1.738	6.6097	0.079697	12.547
1.739	6.6103	0.079745	12.54
1.74	6.6109	0.079793	12.532
1.741	6.6115	0.079841	12.525
1.742	6.612	0.079891	12.517
1.743	6.6126	0.079941	12.509
1.744	6.6132	0.079992	12.501
1.745	6.6138	0.080043	12.493
1.746	6.6145	0.080095	12.485
1.747	6.6151	0.080148	12.477
1.748	6.6157	0.080201	12.469
1.749	6.6163	0.080255	12.46
1.75	6.6169	0.08031	12.452
1.751	6.6175	0.080365	12.443
1.752	6.6182	0.080421	12.435
1.753	6.6188	0.080478	12.426
1.754	6.6194	0.080536	12.417
1.755	6.6201	0.080594	12.408
1.756	6.6207	0.080652	12.399
1.757	6.6213	0.080712	12.39
1.758	6.622	0.080772	12.381
1.759	6.6226	0.080833	12.371
1.76	6.6233	0.080895	12.362
1.761	6.6239	0.080957	12.352
1.762	6.6246	0.08102	12.343
1.763	6.6252	0.081083	12.333
1.764	6.6259	0.081148	12.323
1.765	6.6266	0.081213	12.313
1.766	6.6272	0.081278	12.303
1.767	6.6279	0.081345	12.293
1.768	6.6286	0.081412	12.283
1.769	6.6293	0.08148	12.273
1.77	6.63	0.081549	12.263
1.771	6.6306	0.081618	12.252
1.772	6.6313	0.081688	12.242
1.773	6.632	0.081759	12.231
1.774	6.6327	0.08183	12.22
1.775	6.6334	0.081902	12.21
1.776	6.6341	0.081975	12.199
1.777	6.6348	0.082049	12.188
1.778	6.6355	0.082123	12.177
1.779	6.6362	0.082198	12.166
1.78	6.6369	0.082274	12.155
1.781	6.6377	0.08235	12.143
1.782	6.6384	0.082428	12.132
1.783	6.6391	0.082506	12.12
1.784	6.6398	0.082584	12.109
1.785	6.6406	0.082664	12.097
1.786	6.6413	0.082744	12.085
1.787	6.642	0.082825	12.074
1.788	6.6428	0.082907	12.062
1.789	6.6435	0.082989	12.05
1.79	6.6442	0.083072	12.038
1.791	6.645	0.083156	12.026
1.792	6.6457	0.083241	12.013
1.793	6.6465	0.083327	12.001
1.794	6.6473	0.083413	11.989
1.795	6.648	0.0835	11.976
1.796	6.6488	0.083588	11.964
1.797	6.6495	0.083676	11.951
1.798	6.6503	0.083765	11.938
1.799	6.6511	0.083855	11.925
1.8	6.6519	0.083946	11.912
1.801	6.6526	0.084038	11.899
1.802	6.6534	0.08413	11.886
1.803	6.6542	0.084223	11.873
1.804	6.655	0.084317	11.86
1.805	6.6558	0.084412	11.847
1.806	6.6566	0.084507	11.833
1.807	6.6574	0.084604	11.82
1.808	6.6582	0.084701	11.806
1.809	6.659	0.084798	11.793
1.81	6.6598	0.084897	11.779
1.811	6.6606	0.084996	11.765
1.812	6.6614	0.085097	11.751
1.813	6.6622	0.085198	11.737
1.814	6.663	0.085299	11.723
1.815	6.6638	0.085402	11.709
1.816	6.6647	0.085505	11.695
1.817	6.6655	0.085609	11.681
1.818	6.6663	0.085714	11.667
1.819	6.6671	0.08582	11.652
1.82	6.668	0.085927	11.638
1.821	6.6688	0.086034	11.623
1.822	6.6697	0.086142	11.609
1.823	6.6705	0.086251	11.594
1.824	6.6714	0.086361	11.579
1.825	6.6722	0.086472	11.564
1.826	6.6731	0.086583	11.55
1.827	6.6739	0.086695	11.535
1.828	6.6748	0.086808	11.52
1.829	6.6756	0.086922	11.505
1.83	6.6765	0.087037	11.489
1.831	6.6774	0.087153	11.474
1.832	6.6782	0.087269	11.459
1.833	6.6791	0.087386	11.443
1.834	6.68	0.087504	11.428
1.835	6.6809	0.087623	11.413
1.836	6.6817	0.087743	11.397
1.837	6.6826	0.087863	11.381
1.838	6.6835	0.087985	11.366
1.839	6.6844	0.088107	11.35
1.84	6.6853	0.08823	11.334
1.841	6.6862	0.088354	11.318
1.842	6.6871	0.088479	11.302
1.843	6.688	0.088604	11.286
1.844	6.6889	0.08873	11.27
1.845	6.6898	0.088858	11.254
1.846	6.6907	0.088986	11.238
1.847	6.6916	0.089115	11.221
1.848	6.6925	0.089245	11.205
1.849	6.6935	0.089375	11.189
1.85	6.6944	0.089507	11.172
1.851	6.6953	0.089639	11.156
1.852	6.6962	0.089772	11.139
1.853	6.6972	0.089906	11.123
1.854	6.6981	0.090041	11.106
1.855	6.699	0.090177	11.089
1.856	6.7	0.090314	11.072
1.857	6.7009	0.090451	11.056
1.858	6.7019	0.09059	11.039
1.859	6.7028	0.090729	11.022
1.86	6.7038	0.090869	11.005
1.861	6.7047	0.09101	10.988
1.862	6.7057	0.091152	10.971
1.863	6.7066	0.091295	10.954
1.864	6.7076	0.091439	10.936
1.865	6.7085	0.091583	10.919
1.866	6.7095	0.091728	10.902
1.867	6.7105	0.091875	10.884
1.868	6.7115	0.092022	10.867
1.869	6.7124	0.09217	10.85
1.87	6.7134	0.092319	10.832
1.871	6.7144	0.092469	10.814
1.872	6.7154	0.092619	10.797
1.873	6.7164	0.092771	10.779
1.874	6.7173	0.092923	10.762
1.875	6.7183	0.093077	10.744
1.876	6.7193	0.093231	10.726
1.877	6.7203	0.093386	10.708
1.878	6.7213	0.093542	10.69
1.879	6.7223	0.093699	10.672
1.88	6.7233	0.093857	10.655
1.881	6.7243	0.094016	10.637
1.882	6.7253	0.094175	10.619
1.883	6.7264	0.094336	10.6
1.884	6.7274	0.094497	10.582
1.885	6.7284	0.094659	10.564
1.886	6.7294	0.094823	10.546
1.887	6.7304	0.094987	10.528
1.888	6.7315	0.095152	10.51
1.889	6.7325	0.095318	10.491
1.89	6.7335	0.095484	10.473
1.891	6.7345	0.095652	10.455
1.892	6.7356	0.095821	10.436
1.893	6.7366	0.09599	10.418
1.894	6.7377	0.096161	10.399
1.895	6.7387	0.096332	10.381
1.896	6.7397	0.096504	10.362
1.897	6.7408	0.096677	10.344
1.898	6.7418	0.096852	10.325
1.899	6.7429	0.097027	10.306
1.9	6.7439	0.097202	10.288
1.901	6.745	0.097379	10.269
1.902	6.7461	0.097557	10.25
1.903	6.7471	0.097736	10.232
1.904	6.7482	0.097915	10.213
1.905	6.7493	0.098096	10.194
1.906	6.7503	0.098277	10.175
1.907	6.7514	0.098459	10.156
1.908	6.7525	0.098643	10.138
1.909	6.7536	0.098827	10.119
1.91	6.7546	0.099012	10.1
1.911	6.7557	0.099198	10.081
1.912	6.7568	0.099385	10.062
1.913	6.7579	0.099573	10.043
1.914	6.759	0.099761	10.024
1.915	6.7601	0.099951	10.005
1.916	6.7612	0.10014	9.9858
1.917	6.7623	0.10033	9.9668
1.918	6.7634	0.10053	9.9477
1.919	6.7645	0.10072	9.9286
1.92	6.7656	0.10091	9.9095
1.921	6.7667	0.10111	9.8903
1.922	6.7678	0.1013	9.8712
1.923	6.7689	0.1015	9.852
1.924	6.77	0.1017	9.8328
1.925	6.7711	0.1019	9.8137
1.926	6.7722	0.1021	9.7944
1.927	6.7734	0.1023	9.7752
1.928	6.7745	0.1025	9.756
1.929	6.7756	0.1027	9.7367
1.93	6.7767	0.10291	9.7175
1.931	6.7779	0.10311	9.6982
1.932	6.779	0.10332	9.6789
1.933	6.7801	0.10352	9.6596
1.934	6.7813	0.10373	9.6403
1.935	6.7824	0.10394	9.621
1.936	6.7835	0.10415	9.6017
1.937	6.7847	0.10436	9.5824
1.938	6.7858	0.10457	9.5631
1.939	6.787	0.10478	9.5437
1.94	6.7881	0.10499	9.5244
1.941	6.7893	0.10521	9.505
1.942	6.7904	0.10542	9.4857
1.943	6.7916	0.10564	9.4663
1.944	6.7927	0.10585	9.447
1.945	6.7939	0.10607	9.4276
1.946	6.795	0.10629	9.4082
1.947	6.7962	0.10651	9.3889
1.948	6.7974	0.10673	9.3695
1.949	6.7985	0.10695	9.3501
1.95	6.7997	0.10717	9.3307
1.951	6.8009	0.1074	9.3114
1.952	6.8021	0.10762	9.292
1.953	6.8032	0.10784	9.2726
1.954	6.8044	0.10807	9.2533
1.955	6.8056	0.1083	9.2339
1.956	6.8068	0.10852	9.2145
1.957	6.8079	0.10875	9.1952
1.958	6.8091	0.10898	9.1758
1.959	6.8103	0.10921	9.1565
1.96	6.8115	0.10944	9.1372
1.961	6.8127	0.10968	9.1178
1.962	6.8139	0.10991	9.0985
1.963	6.8151	0.11014	9.0792
1.964	6.8163	0.11038	9.0598
1.965	6.8175	0.11061	9.0405
1.966	6.8187	0.11085	9.0212
1.967	6.8199	0.11109	9.0019
1.968	6.8211	0.11133	8.9827
1.969	6.8223	0.11156	8.9634
1.97	6.8235	0.11181	8.9441
1.971	6.8247	0.11205	8.9249
1.972	6.8259	0.11229	8.9056
1.973	6.8271	0.11253	8.8864
1.974	6.8283	0.11278	8.8672
1.975	6.8296	0.11302	8.848
1.976	6.8308	0.11327	8.8288
1.977	6.832	0.11351	8.8096
1.978	6.8332	0.11376	8.7905
1.979	6.8344	0.11401	8.7713
1.98	6.8357	0.11426	8.7522
1.981	6.8369	0.11451	8.7331
1.982	6.8381	0.11476	8.714
1.983	6.8394	0.11501	8.6949
1.984	6.8406	0.11526	8.6759
1.985	6.8418	0.11552	8.6568
1.986	6.8431	0.11577	8.6378
1.987	6.8443	0.11603	8.6188
1.988	6.8455	0.11628	8.5998
1.989	6.8468	0.11654	8.5808
1.99	6.848	0.1168	8.5619
1.991	6.8493	0.11706	8.5429
1.992	6.8505	0.11732	8.524
1.993	6.8517	0.11758	8.5051
1.994	6.853	0.11784	8.4863
1.995	6.8542	0.1181	8.4674
1.996	6.8555	0.11836	8.4486
1.997	6.8567	0.11863	8.4298
1.998	6.858	0.11889	8.411
1.999	6.8592	0.11916	8.3923
2	6.8605	0.11942	8.3735
2.001	6.8618	0.11969	8.3548
2.002	6.863	0.11996	8.3362
2.003	6.8643	0.12023	8.3175
2.004	6.8655	0.1205	8.2989
2.005	6.8668	0.12077	8.2803
2.006	6.8681	0.12104	8.2617
2.007	6.8693	0.12131	8.2432
2.008	6.8706	0.12159	8.2247
2.009	6.8719	0.12186	8.2062
2.01	6.8731	0.12213	8.1877
2.011	6.8744	0.12241	8.1693
2.012	6.8757	0.12269	8.1509
2.013	6.877	0.12296	8.1325
2.014	6.8782	0.12324	8.1142
2.015	6.8795	0.12352	8.0958
2.016	6.8808	0.1238	8.0776
2.017	6.8821	0.12408	8.0593
2.018	6.8833	0.12436	8.0411
2.019	6.8846	0.12464	8.0229
2.02	6.8859	0.12493	8.0047
2.021	6.8872	0.12521	7.9866
2.022	6.8885	0.12549	7.9685
2.023	6.8898	0.12578	7.9505
2.024	6.891	0.12606	7.9324
2.025	6.8923	0.12635	7.9145
2.026	6.8936	0.12664	7.8965
2.027	6.8949	0.12693	7.8786
2.028	6.8962	0.12722	7.8607
2.029	6.8975	0.1275	7.8428
2.03	6.8988	0.1278	7.825
2.031	6.9001	0.12809	7.8072
2.032	6.9014	0.12838	7.7895
2.033	6.9027	0.12867	7.7718
2.034	6.904	0.12896	7.7541
2.035	6.9053	0.12926	7.7365
2.036	6.9066	0.12955	7.7189
2.037	6.9079	0.12985	7.7013
2.038	6.9092	0.13014	7.6838
2.039	6.9105	0.13044	7.6663
2.04	6.9118	0.13074	7.6489
2.041	6.9131	0.13104	7.6315
2.042	6.9144	0.13134	7.6141
2.043	6.9157	0.13163	7.5968
2.044	6.917	0.13193	7.5795
2.045	6.9183	0.13224	7.5622
2.046	6.9196	0.13254	7.545
2.047	6.9209	0.13284	7.5279
2.048	6.9222	0.13314	7.5108
2.049	6.9235	0.13345	7.4937
2.05	6.9248	0.13375	7.4766
2.051	6.9261	0.13405	7.4596
2.052	6.9274	0.13436	7.4427
2.053	6.9287	0.13467	7.4258
2.054	6.93	0.13497	7.4089
2.055	6.9314	0.13528	7.3921
2.056	6.9327	0.13559	7.3753
2.057	6.934	0.1359	7.3585
2.058	6.9353	0.13621	7.3418
2.059	6.9366	0.13652	7.3252
2.06	6.9379	0.13683	7.3086
2.061	6.9392	0.13714	7.292
2.062	6.9406	0.13745	7.2755
2.063	6.9419	0.13776	7.259
2.064	6.9432	0.13807	7.2426
2.065	6.9445	0.13839	7.2262
2.066	6.9458	0.1387	7.2098
2.067	6.9471	0.13901	7.1935
2.068	6.9485	0.13933	7.1773
2.069	6.9498	0.13964	7.1611
2.07	6.9511	0.13996	7.1449
2.071	6.9524	0.14028	7.1288
2.072	6.9537	0.14059	7.1128
2.073	6.9551	0.14091	7.0967
2.074	6.9564	0.14123	7.0808
2.075	6.9577	0.14155	7.0649
2.076	6.959	0.14186	7.049
2.077	6.9603	0.14218	7.0332
2.078	6.9617	0.1425	7.0174
2.079	6.963	0.14282	7.0017
2.08	6.9643	0.14314	6.986
2.081	6.9656	0.14346	6.9703
2.082	6.9669	0.14379	6.9548
2.083	6.9683	0.14411	6.9392
2.084	6.9696	0.14443	6.9237
2.085	6.9709	0.14475	6.9083
2.086	6.9722	0.14508	6.8929
2.087	6.9736	0.1454	6.8776
2.088	6.9749	0.14572	6.8623
2.089	6.9762	0.14605	6.8471
2.09	6.9775	0.14637	6.8319
2.091	6.9788	0.1467	6.8168
2.092	6.9802	0.14702	6.8017
2.093	6.9815	0.14735	6.7866
2.094	6.9828	0.14767	6.7717
2.095	6.9841	0.148	6.7567
2.096	6.9854	0.14833	6.7419
2.097	6.9868	0.14865	6.727
2.098	6.9881	0.14898	6.7123
2.099	6.9894	0.14931	6.6975
2.1	6.9907	0.14964	6.6829
2.101	6.9921	0.14996	6.6683
2.102	6.9934	0.15029	6.6537
2.103	6.9947	0.15062	6.6392
2.104	6.996	0.15095	6.6247
2.105	6.9973	0.15128	6.6103
2.106	6.9987	0.15161	6.596
2.107	7	0.15194	6.5817
2.108	7.0013	0.15227	6.5674
2.109	7.0026	0.1526	6.5532
2.11	7.0039	0.15293	6.5391
2.111	7.0052	0.15326	6.525
2.112	7.0066	0.15359	6.511
2.113	7.0079	0.15392	6.497
2.114	7.0092	0.15425	6.4831
2.115	7.0105	0.15458	6.4692
2.116	7.0118	0.15491	6.4554
2.117	7.0131	0.15524	6.4416
2.118	7.0144	0.15557	6.4279
2.119	7.0158	0.1559	6.4143
2.12	7.0171	0.15623	6.4007
2.121	7.0184	0.15656	6.3872
2.122	7.0197	0.1569	6.3737
2.123	7.021	0.15723	6.3602
2.124	7.0223	0.15756	6.3469
2.125	7.0236	0.15789	6.3336
2.126	7.0249	0.15822	6.3203
2.127	7.0262	0.15855	6.3071
2.128	7.0276	0.15888	6.2939
2.129	7.0289	0.15921	6.2809
2.13	7.0302	0.15955	6.2678
2.131	7.0315	0.15988	6.2548
2.132	7.0328	0.16021	6.2419
2.133	7.0341	0.16054	6.2291
2.134	7.0354	0.16087	6.2162
2.135	7.0367	0.1612	6.2035
2.136	7.038	0.16153	6.1908
2.137	7.0393	0.16186	6.1782
2.138	7.0406	0.16219	6.1656
2.139	7.0419	0.16252	6.1531
2.14	7.0432	0.16285	6.1406
2.141	7.0445	0.16318	6.1282
2.142	7.0458	0.16351	6.1158
2.143	7.0471	0.16384	6.1035
2.144	7.0484	0.16417	6.0913
2.145	7.0497	0.1645	6.0791
2.146	7.0509	0.16483	6.067
2.147	7.0522	0.16515	6.055
2.148	7.0535	0.16548	6.043
2.149	7.0548	0.16581	6.031
2.15	7.0561	0.16614	6.0191
2.151	7.0574	0.16646	6.0073
2.152	7.0587	0.16679	5.9956
2.153	7.0599	0.16712	5.9838
2.154	7.0612	0.16744	5.9722
2.155	7.0625	0.16777	5.9606
2.156	7.0638	0.16809	5.9491
2.157	7.0651	0.16842	5.9376
2.158	7.0663	0.16874	5.9262
2.159	7.0676	0.16907	5.9149
2.16	7.0689	0.16939	5.9036
2.161	7.0702	0.16971	5.8923
2.162	7.0714	0.17003	5.8812
2.163	7.0727	0.17036	5.8701
2.164	7.074	0.17068	5.859
2.165	7.0752	0.171	5.848
2.166	7.0765	0.17132	5.8371
2.167	7.0778	0.17164	5.8262
2.168	7.079	0.17196	5.8154
2.169	7.0803	0.17227	5.8047
2.17	7.0816	0.17259	5.794
2.171	7.0828	0.17291	5.7834
2.172	7.0841	0.17323	5.7728
2.173	7.0853	0.17354	5.7623
2.174	7.0866	0.17386	5.7519
2.175	7.0878	0.17417	5.7415
2.176	7.0891	0.17448	5.7312
2.177	7.0903	0.1748	5.7209
2.178	7.0916	0.17511	5.7107
2.179	7.0928	0.17542	5.7006
2.18	7.0941	0.17573	5.6905
2.181	7.0953	0.17604	5.6805
2.182	7.0966	0.17635	5.6706
2.183	7.0978	0.17666	5.6607
2.184	7.099	0.17696	5.6508
2.185	7.1003	0.17727	5.6411
2.186	7.1015	0.17758	5.6314
2.187	7.1027	0.17788	5.6218
2.188	7.104	0.17818	5.6122
2.189	7.1052	0.17849	5.6027
2.19	7.1064	0.17879	5.5932
2.191	7.1076	0.17909	5.5838
2.192	7.1089	0.17939	5.5745
2.193	7.1101	0.17969	5.5653
2.194	7.1113	0.17998	5.5561
2.195	7.1125	0.18028	5.547
2.196	7.1137	0.18057	5.5379
2.197	7.1149	0.18087	5.5289
2.198	7.1161	0.18116	5.52
2.199	7.1174	0.18145	5.5111
2.2	7.1186	0.18174	5.5023
2.201	7.1198	0.18203	5.4935
2.202	7.121	0.18232	5.4849
2.203	7.1222	0.18261	5.4762
2.204	7.1234	0.18289	5.4677
2.205	7.1246	0.18318	5.4592
2.206	7.1257	0.18346	5.4508
2.207	7.1269	0.18374	5.4424
2.208	7.1281	0.18402	5.4341
2.209	7.1293	0.1843	5.4259
2.21	7.1305	0.18458	5.4178
2.211	7.1317	0.18485	5.4097
2.212	7.1329	0.18513	5.4016
2.213	7.134	0.1854	5.3937
2.214	7.1352	0.18567	5.3858
2.215	7.1364	0.18594	5.378
2.216	7.1376	0.18621	5.3702
2.217	7.1387	0.18648	5.3625
2.218	7.1399	0.18675	5.3549
2.219	7.1411	0.18701	5.3473
2.22	7.1422	0.18727	5.3398
2.221	7.1434	0.18753	5.3324
2.222	7.1445	0.18779	5.325
2.223	7.1457	0.18805	5.3177
2.224	7.1468	0.18831	5.3105
2.225	7.148	0.18856	5.3034
2.226	7.1491	0.18881	5.2963
2.227	7.1503	0.18906	5.2892
2.228	7.1514	0.18931	5.2823
2.229	7.1526	0.18956	5.2754
2.23	7.1537	0.1898	5.2686
2.231	7.1548	0.19005	5.2618
2.232	7.156	0.19029	5.2552
2.233	7.1571	0.19053	5.2486
2.234	7.1582	0.19077	5.242
2.235	7.1593	0.191	5.2356
2.236	7.1604	0.19124	5.2292
2.237	7.1616	0.19147	5.2228
2.238	7.1627	0.1917	5.2166
2.239	7.1638	0.19193	5.2104
2.24	7.1649	0.19215	5.2042
2.241	7.166	0.19237	5.1982
2.242	7.1671	0.1926	5.1922
2.243	7.1682	0.19282	5.1863
2.244	7.1693	0.19303	5.1805
2.245	7.1704	0.19325	5.1747
2.246	7.1715	0.19346	5.169
2.247	7.1726	0.19367	5.1634
2.248	7.1737	0.19388	5.1578
2.249	7.1748	0.19409	5.1524
2.25	7.1758	0.19429	5.1469
2.251	7.1769	0.19449	5.1416
2.252	7.178	0.19469	5.1363
2.253	7.1791	0.19489	5.1312
2.254	7.1801	0.19508	5.126
2.255	7.1812	0.19527	5.121
