angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
1.527	5.9805	0.072335	13.825
1.528	5.9814	0.072424	13.808
1.529	5.9824	0.072513	13.791
1.53	5.9833	0.072602	13.774
1.531	5.9843	0.072692	13.757
1.532	5.9852	0.072783	13.74
1.533	5.9862	0.072874	13.722
1.534	5.9872	0.072965	13.705
1.535	5.9881	0.073056	13.688
1.536	5.9891	0.073149	13.671
1.537	5.9901	0.073241	13.654
1.538	5.991	0.073334	13.636
1.539	5.992	0.073427	13.619
1.54	5.993	0.073521	13.602
1.541	5.994	0.073615	13.584
1.542	5.995	0.07371	13.567
1.543	5.996	0.073805	13.549
1.544	5.997	0.0739	13.532
1.545	5.998	0.073996	13.514
1.546	5.999	0.074093	13.497
1.547	6	0.074189	13.479
1.548	6.001	0.074287	13.461
1.549	6.002	0.074384	13.444
1.55	6.003	0.074482	13.426
1.551	6.004	0.074581	13.408
1.552	6.0051	0.07468	13.391
1.553	6.0061	0.074779	13.373
1.554	6.0071	0.074879	13.355
1.555	6.0082	0.074979	13.337
1.556	6.0092	0.07508	13.319
1.557	6.0102	0.075181	13.301
1.558	6.0113	0.075283	13.283
1.559	6.0123	0.075385	13.265
1.56	6.0134	0.075487	13.247
1.561	6.0144	0.07559	13.229
1.562	6.0155	0.075694	13.211
1.563	6.0166	0.075798	13.193
1.564	6.0176	0.075902	13.175
1.565	6.0187	0.076007	13.157
1.566	6.0198	0.076112	13.139
1.567	6.0209	0.076217	13.12
1.568	6.0219	0.076324	13.102
1.569	6.023	0.07643	13.084
1.57	6.0241	0.076537	13.066
1.571	6.0252	0.076645	13.047
1.572	6.0263	0.076753	13.029
1.573	6.0274	0.076861	13.01
1.574	6.0285	0.07697	12.992
1.575	6.0296	0.077079	12.974
1.576	6.0307	0.077189	12.955
1.577	6.0318	0.077299	12.937
1.578	6.0329	0.07741	12.918
1.579	6.0341	0.077521	12.9
1.58	6.0352	0.077633	12.881
1.581	6.0363	0.077745	12.863
1.582	6.0374	0.077858	12.844
1.583	6.0386	0.077971	12.825
1.584	6.0397	0.078084	12.807
1.585	6.0409	0.078198	12.788
1.586	6.042	0.078313	12.769
1.587	6.0431	0.078428	12.751
1.588	6.0443	0.078543	12.732
1.589	6.0455	0.078659	12.713
1.59	6.0466	0.078776	12.694
1.591	6.0478	0.078893	12.675
1.592	6.0489	0.07901	12.657
1.593	6.0501	0.079128	12.638
1.594	6.0513	0.079246	12.619
1.595	6.0525	0.079365	12.6
1.596	6.0536	0.079484	12.581
1.597	6.0548	0.079604	12.562
1.598	6.056	0.079725	12.543
1.599	6.0572	0.079845	12.524
1.6	6.0584	0.079967	12.505
1.601	6.0596	0.080088	12.486
1.602	6.0608	0.080211	12.467
1.603	6.062	0.080333	12.448
1.604	6.0632	0.080457	12.429
1.605	6.0644	0.08058	12.41
1.606	6.0656	0.080705	12.391
1.607	6.0668	0.080829	12.372
1.608	6.068	0.080955	12.353
1.609	6.0693	0.08108	12.333
1.61	6.0705	0.081207	12.314
1.611	6.0717	0.081333	12.295
1.612	6.073	0.081461	12.276
1.613	6.0742	0.081588	12.257
1.614	6.0754	0.081717	12.237
1.615	6.0767	0.081845	12.218
1.616	6.0779	0.081975	12.199
1.617	6.0792	0.082105	12.18
1.618	6.0804	0.082235	12.16
1.619	6.0817	0.082366	12.141
1.62	6.0829	0.082497	12.122
1.621	6.0842	0.082629	12.102
1.622	6.0855	0.082761	12.083
1.623	6.0867	0.082894	12.064
1.624	6.088	0.083027	12.044
1.625	6.0893	0.083161	12.025
1.626	6.0906	0.083296	12.005
1.627	6.0919	0.083431	11.986
1.628	6.0931	0.083566	11.967
1.629	6.0944	0.083702	11.947
1.63	6.0957	0.083838	11.928
1.631	6.097	0.083976	11.908
1.632	6.0983	0.084113	11.889
1.633	6.0996	0.084251	11.869
1.634	6.1009	0.08439	11.85
1.635	6.1022	0.084529	11.83
1.636	6.1036	0.084668	11.811
1.637	6.1049	0.084809	11.791
1.638	6.1062	0.084949	11.772
1.639	6.1075	0.085091	11.752
1.64	6.1088	0.085232	11.733
1.641	6.1102	0.085375	11.713
1.642	6.1115	0.085517	11.694
1.643	6.1128	0.085661	11.674
1.644	6.1142	0.085805	11.654
1.645	6.1155	0.085949	11.635
1.646	6.1169	0.086094	11.615
1.647	6.1182	0.08624	11.596
1.648	6.1196	0.086386	11.576
1.649	6.1209	0.086532	11.556
1.65	6.1223	0.086679	11.537
1.651	6.1237	0.086827	11.517
1.652	6.125	0.086975	11.498
1.653	6.1264	0.087124	11.478
1.654	6.1278	0.087273	11.458
1.655	6.1291	0.087423	11.439
1.656	6.1305	0.087574	11.419
1.657	6.1319	0.087725	11.399
1.658	6.1333	0.087876	11.38
1.659	6.1347	0.088028	11.36
1.66	6.1361	0.088181	11.34
1.661	6.1375	0.088334	11.321
1.662	6.1388	0.088488	11.301
1.663	6.1402	0.088642	11.281
1.664	6.1417	0.088797	11.262
1.665	6.1431	0.088952	11.242
1.666	6.1445	0.089108	11.222
1.667	6.1459	0.089265	11.203
1.668	6.1473	0.089422	11.183
1.669	6.1487	0.089579	11.163
1.67	6.1501	0.089737	11.144
1.671	6.1516	0.089896	11.124
1.672	6.153	0.090055	11.104
1.673	6.1544	0.090215	11.085
1.674	6.1559	0.090376	11.065
1.675	6.1573	0.090537	11.045
1.676	6.1587	0.090698	11.026
1.677	6.1602	0.09086	11.006
1.678	6.1616	0.091023	10.986
1.679	6.1631	0.091186	10.967
1.68	6.1645	0.09135	10.947
1.681	6.166	0.091514	10.927
1.682	6.1675	0.091679	10.908
1.683	6.1689	0.091845	10.888
1.684	6.1704	0.092011	10.868
1.685	6.1719	0.092177	10.849
1.686	6.1733	0.092344	10.829
1.687	6.1748	0.092512	10.809
1.688	6.1763	0.092681	10.79
1.689	6.1778	0.092849	10.77
1.69	6.1793	0.093019	10.75
1.691	6.1807	0.093189	10.731
1.692	6.1822	0.09336	10.711
1.693	6.1837	0.093531	10.692
1.694	6.1852	0.093703	10.672
1.695	6.1867	0.093875	10.652
1.696	6.1882	0.094048	10.633
1.697	6.1897	0.094222	10.613
1.698	6.1912	0.094396	10.594
1.699	6.1928	0.09457	10.574
1.7	6.1943	0.094746	10.555
1.701	6.1958	0.094921	10.535
1.702	6.1973	0.095098	10.515
1.703	6.1988	0.095275	10.496
1.704	6.2004	0.095453	10.476
1.705	6.2019	0.095631	10.457
1.706	6.2034	0.095809	10.437
1.707	6.205	0.095989	10.418
1.708	6.2065	0.096169	10.398
1.709	6.208	0.096349	10.379
1.71	6.2096	0.09653	10.359
1.711	6.2111	0.096712	10.34
1.712	6.2127	0.096894	10.321
1.713	6.2142	0.097077	10.301
1.714	6.2158	0.097261	10.282
1.715	6.2173	0.097445	10.262
1.716	6.2189	0.097629	10.243
1.717	6.2205	0.097815	10.223
1.718	6.222	0.098	10.204
1.719	6.2236	0.098187	10.185
1.72	6.2252	0.098374	10.165
1.721	6.2268	0.098561	10.146
1.722	6.2283	0.09875	10.127
1.723	6.2299	0.098938	10.107
1.724	6.2315	0.099128	10.088
1.725	6.2331	0.099318	10.069
1.726	6.2347	0.099508	10.049
1.727	6.2363	0.099699	10.03
1.728	6.2379	0.099891	10.011
1.729	6.2395	0.10008	9.9917
1.73	6.2411	0.10028	9.9724
1.731	6.2427	0.10047	9.9532
1.732	6.2443	0.10066	9.934
1.733	6.2459	0.10086	9.9149
1.734	6.2475	0.10105	9.8957
1.735	6.2491	0.10125	9.8766
1.736	6.2507	0.10145	9.8574
1.737	6.2523	0.10164	9.8383
1.738	6.254	0.10184	9.8192
1.739	6.2556	0.10204	9.8001
1.74	6.2572	0.10224	9.7811
1.741	6.2589	0.10244	9.762
1.742	6.2605	0.10264	9.743
1.743	6.2621	0.10284	9.724
1.744	6.2638	0.10304	9.705
1.745	6.2654	0.10324	9.686
1.746	6.267	0.10344	9.6671
1.747	6.2687	0.10365	9.6481
1.748	6.2703	0.10385	9.6292
1.749	6.272	0.10405	9.6103
1.75	6.2737	0.10426	9.5914
1.751	6.2753	0.10447	9.5726
1.752	6.277	0.10467	9.5537
1.753	6.2786	0.10488	9.5349
1.754	6.2803	0.10509	9.5161
1.755	6.282	0.10529	9.4973
1.756	6.2836	0.1055	9.4785
1.757	6.2853	0.10571	9.4598
1.758	6.287	0.10592	9.4411
1.759	6.2887	0.10613	9.4224
1.76	6.2903	0.10634	9.4037
1.761	6.292	0.10655	9.385
1.762	6.2937	0.10676	9.3664
1.763	6.2954	0.10698	9.3478
1.764	6.2971	0.10719	9.3292
1.765	6.2988	0.1074	9.3106
1.766	6.3005	0.10762	9.2921
1.767	6.3022	0.10783	9.2736
1.768	6.3039	0.10805	9.2551
1.769	6.3056	0.10827	9.2366
1.77	6.3073	0.10848	9.2181
1.771	6.309	0.1087	9.1997
1.772	6.3107	0.10892	9.1813
1.773	6.3124	0.10914	9.1629
1.774	6.3141	0.10935	9.1445
1.775	6.3158	0.10957	9.1262
1.776	6.3176	0.10979	9.1079
1.777	6.3193	0.11002	9.0896
1.778	6.321	0.11024	9.0713
1.779	6.3227	0.11046	9.0531
1.78	6.3245	0.11068	9.0349
1.781	6.3262	0.11091	9.0167
1.782	6.3279	0.11113	8.9985
1.783	6.3297	0.11135	8.9804
1.784	6.3314	0.11158	8.9623
1.785	6.3331	0.1118	8.9442
1.786	6.3349	0.11203	8.9261
1.787	6.3366	0.11226	8.9081
1.788	6.3384	0.11248	8.8901
1.789	6.3401	0.11271	8.8721
1.79	6.3419	0.11294	8.8542
1.791	6.3436	0.11317	8.8362
1.792	6.3454	0.1134	8.8183
1.793	6.3472	0.11363	8.8005
1.794	6.3489	0.11386	8.7826
1.795	6.3507	0.11409	8.7648
1.796	6.3524	0.11432	8.747
1.797	6.3542	0.11456	8.7293
1.798	6.356	0.11479	8.7115
1.799	6.3578	0.11502	8.6938
1.8	6.3595	0.11526	8.6762
1.801	6.3613	0.11549	8.6585
1.802	6.3631	0.11573	8.6409
1.803	6.3649	0.11596	8.6233
1.804	6.3666	0.1162	8.6057
1.805	6.3684	0.11644	8.5882
1.806	6.3702	0.11668	8.5707
1.807	6.372	0.11691	8.5532
1.808	6.3738	0.11715	8.5358
1.809	6.3756	0.11739	8.5184
1.81	6.3774	0.11763	8.501
1.811	6.3792	0.11787	8.4837
1.812	6.381	0.11811	8.4663
1.813	6.3828	0.11836	8.4491
1.814	6.3846	0.1186	8.4318
1.815	6.3864	0.11884	8.4146
1.816	6.3882	0.11908	8.3974
1.817	6.39	0.11933	8.3802
1.818	6.3918	0.11957	8.3631
1.819	6.3936	0.11982	8.346
1.82	6.3954	0.12006	8.3289
1.821	6.3973	0.12031	8.3119
1.822	6.3991	0.12056	8.2949
1.823	6.4009	0.1208	8.2779
1.824	6.4027	0.12105	8.2609
1.825	6.4045	0.1213	8.244
1.826	6.4064	0.12155	8.2272
1.827	6.4082	0.1218	8.2103
1.828	6.41	0.12205	8.1935
1.829	6.4119	0.1223	8.1767
1.83	6.4137	0.12255	8.16
1.831	6.4155	0.1228	8.1433
1.832	6.4174	0.12305	8.1266
1.833	6.4192	0.12331	8.1099
1.834	6.421	0.12356	8.0933
1.835	6.4229	0.12381	8.0767
1.836	6.4247	0.12407	8.0602
1.837	6.4266	0.12432	8.0437
1.838	6.4284	0.12458	8.0272
1.839	6.4303	0.12483	8.0108
1.84	6.4321	0.12509	7.9944
1.841	6.434	0.12534	7.978
1.842	6.4358	0.1256	7.9617
1.843	6.4377	0.12586	7.9453
1.844	6.4395	0.12612	7.9291
1.845	6.4414	0.12638	7.9128
1.846	6.4433	0.12664	7.8966
1.847	6.4451	0.1269	7.8805
1.848	6.447	0.12716	7.8644
1.849	6.4489	0.12742	7.8483
1.85	6.4507	0.12768	7.8322
1.851	6.4526	0.12794	7.8162
1.852	6.4545	0.1282	7.8002
1.853	6.4563	0.12846	7.7843
1.854	6.4582	0.12873	7.7683
1.855	6.4601	0.12899	7.7525
1.856	6.462	0.12926	7.7366
1.857	6.4638	0.12952	7.7208
1.858	6.4657	0.12978	7.7051
1.859	6.4676	0.13005	7.6893
1.86	6.4695	0.13032	7.6736
1.861	6.4714	0.13058	7.658
1.862	6.4732	0.13085	7.6424
1.863	6.4751	0.13112	7.6268
1.864	6.477	0.13138	7.6112
1.865	6.4789	0.13165	7.5957
1.866	6.4808	0.13192	7.5803
1.867	6.4827	0.13219	7.5648
1.868	6.4846	0.13246	7.5494
1.869	6.4865	0.13273	7.5341
1.87	6.4884	0.133	7.5188
1.871	6.4903	0.13327	7.5035
1.872	6.4922	0.13354	7.4882
1.873	6.494	0.13381	7.473
1.874	6.4959	0.13409	7.4579
1.875	6.4978	0.13436	7.4427
1.876	6.4998	0.13463	7.4277
1.877	6.5017	0.13491	7.4126
1.878	6.5036	0.13518	7.3976
1.879	6.5055	0.13545	7.3826
1.88	6.5074	0.13573	7.3677
1.881	6.5093	0.136	7.3528
1.882	6.5112	0.13628	7.3379
1.883	6.5131	0.13655	7.3231
1.884	6.515	0.13683	7.3083
1.885	6.5169	0.13711	7.2936
1.886	6.5188	0.13738	7.2789
1.887	6.5208	0.13766	7.2643
1.888	6.5227	0.13794	7.2496
1.889	6.5246	0.13822	7.2351
1.89	6.5265	0.13849	7.2205
1.891	6.5284	0.13877	7.206
1.892	6.5303	0.13905	7.1916
1.893	6.5323	0.13933	7.1772
1.894	6.5342	0.13961	7.1628
1.895	6.5361	0.13989	7.1484
1.896	6.538	0.14017	7.1342
1.897	6.5399	0.14045	7.1199
1.898	6.5419	0.14073	7.1057
1.899	6.5438	0.14101	7.0915
1.9	6.5457	0.1413	7.0774
1.901	6.5477	0.14158	7.0633
1.902	6.5496	0.14186	7.0492
1.903	6.5515	0.14214	7.0352
1.904	6.5534	0.14242	7.0213
1.905	6.5554	0.14271	7.0073
1.906	6.5573	0.14299	6.9935
1.907	6.5592	0.14327	6.9796
1.908	6.5612	0.14356	6.9658
1.909	6.5631	0.14384	6.952
1.91	6.565	0.14413	6.9383
1.911	6.567	0.14441	6.9247
1.912	6.5689	0.1447	6.911
1.913	6.5708	0.14498	6.8974
1.914	6.5728	0.14527	6.8839
1.915	6.5747	0.14555	6.8704
1.916	6.5767	0.14584	6.8569
1.917	6.5786	0.14612	6.8435
1.918	6.5805	0.14641	6.8301
1.919	6.5825	0.1467	6.8168
1.92	6.5844	0.14698	6.8035
1.921	6.5863	0.14727	6.7902
1.922	6.5883	0.14756	6.777
1.923	6.5902	0.14784	6.7638
1.924	6.5922	0.14813	6.7507
1.925	6.5941	0.14842	6.7376
1.926	6.5961	0.14871	6.7246
1.927	6.598	0.149	6.7116
1.928	6.5999	0.14928	6.6987
1.929	6.6019	0.14957	6.6858
1.93	6.6038	0.14986	6.6729
1.931	6.6058	0.15015	6.6601
1.932	6.6077	0.15044	6.6473
1.933	6.6097	0.15073	6.6346
1.934	6.6116	0.15101	6.6219
1.935	6.6136	0.1513	6.6092
1.936	6.6155	0.15159	6.5966
1.937	6.6175	0.15188	6.5841
1.938	6.6194	0.15217	6.5716
1.939	6.6213	0.15246	6.5591
1.94	6.6233	0.15275	6.5467
1.941	6.6252	0.15304	6.5343
1.942	6.6272	0.15333	6.5219
1.943	6.6291	0.15362	6.5097
1.944	6.6311	0.15391	6.4974
1.945	6.633	0.1542	6.4852
1.946	6.635	0.15449	6.473
1.947	6.6369	0.15478	6.4609
1.948	6.6389	0.15507	6.4489
1.949	6.6408	0.15536	6.4368
1.95	6.6428	0.15565	6.4249
1.951	6.6447	0.15593	6.4129
1.952	6.6467	0.15622	6.401
1.953	6.6486	0.15651	6.3892
1.954	6.6506	0.1568	6.3774
1.955	6.6525	0.15709	6.3657
1.956	6.6545	0.15738	6.3539
1.957	6.6564	0.15767	6.3423
1.958	6.6584	0.15796	6.3307
1.959	6.6603	0.15825	6.3191
1.96	6.6622	0.15854	6.3076
1.961	6.6642	0.15883	6.2961
1.962	6.6661	0.15912	6.2847
1.963	6.6681	0.15941	6.2733
1.964	6.67	0.15969	6.262
1.965	6.672	0.15998	6.2507
1.966	6.6739	0.16027	6.2394
1.967	6.6759	0.16056	6.2282
1.968	6.6778	0.16085	6.2171
1.969	6.6798	0.16114	6.206
1.97	6.6817	0.16142	6.1949
1.971	6.6837	0.16171	6.1839
1.972	6.6856	0.162	6.1729
1.973	6.6875	0.16229	6.162
1.974	6.6895	0.16257	6.1511
1.975	6.6914	0.16286	6.1403
1.976	6.6934	0.16315	6.1295
1.977	6.6953	0.16343	6.1188
1.978	6.6973	0.16372	6.1081
1.979	6.6992	0.164	6.0975
1.98	6.7011	0.16429	6.0869
1.981	6.7031	0.16457	6.0763
1.982	6.705	0.16486	6.0658
1.983	6.707	0.16514	6.0554
1.984	6.7089	0.16543	6.045
1.985	6.7108	0.16571	6.0346
1.986	6.7128	0.16599	6.0243
1.987	6.7147	0.16628	6.0141
1.988	6.7166	0.16656	6.0039
1.989	6.7186	0.16684	5.9937
1.99	6.7205	0.16712	5.9836
1.991	6.7225	0.16741	5.9735
1.992	6.7244	0.16769	5.9635
1.993	6.7263	0.16797	5.9535
1.994	6.7283	0.16825	5.9436
1.995	6.7302	0.16853	5.9338
1.996	6.7321	0.16881	5.9239
1.997	6.734	0.16909	5.9142
1.998	6.736	0.16936	5.9044
1.999	6.7379	0.16964	5.8948
2	6.7398	0.16992	5.8851
2.001	6.7418	0.1702	5.8756
2.002	6.7437	0.17047	5.866
2.003	6.7456	0.17075	5.8566
2.004	6.7475	0.17102	5.8471
2.005	6.7495	0.1713	5.8377
2.006	6.7514	0.17157	5.8284
2.007	6.7533	0.17185	5.8191
2.008	6.7552	0.17212	5.8099
2.009	6.7571	0.17239	5.8007
2.01	6.7591	0.17266	5.7916
2.011	6.761	0.17294	5.7825
2.012	6.7629	0.17321	5.7735
2.013	6.7648	0.17348	5.7645
2.014	6.7667	0.17374	5.7556
2.015	6.7686	0.17401	5.7467
2.016	6.7706	0.17428	5.7379
2.017	6.7725	0.17455	5.7291
2.018	6.7744	0.17481	5.7203
2.019	6.7763	0.17508	5.7117
2.02	6.7782	0.17535	5.703
2.021	6.7801	0.17561	5.6945
2.022	6.782	0.17587	5.6859
2.023	6.7839	0.17614	5.6775
2.024	6.7858	0.1764	5.669
2.025	6.7877	0.17666	5.6607
2.026	6.7896	0.17692	5.6523
2.027	6.7915	0.17718	5.6441
2.028	6.7934	0.17744	5.6359
2.029	6.7953	0.17769	5.6277
2.03	6.7972	0.17795	5.6196
2.031	6.7991	0.17821	5.6115
2.032	6.801	0.17846	5.6035
2.033	6.8029	0.17871	5.5955
2.034	6.8048	0.17897	5.5876
2.035	6.8067	0.17922	5.5798
2.036	6.8085	0.17947	5.572
2.037	6.8104	0.17972	5.5642
2.038	6.8123	0.17997	5.5565
2.039	6.8142	0.18022	5.5489
2.04	6.8161	0.18046	5.5413
2.041	6.818	0.18071	5.5337
2.042	6.8198	0.18095	5.5262
2.043	6.8217	0.1812	5.5188
2.044	6.8236	0.18144	5.5114
2.045	6.8255	0.18168	5.5041
2.046	6.8273	0.18192	5.4968
2.047	6.8292	0.18216	5.4896
2.048	6.8311	0.1824	5.4824
2.049	6.8329	0.18264	5.4753
2.05	6.8348	0.18287	5.4683
2.051	6.8367	0.18311	5.4612
2.052	6.8385	0.18334	5.4543
2.053	6.8404	0.18357	5.4474
2.054	6.8422	0.18381	5.4405
2.055	6.8441	0.18403	5.4338
2.056	6.846	0.18426	5.427
2.057	6.8478	0.18449	5.4203
2.058	6.8497	0.18472	5.4137
2.059	6.8515	0.18494	5.4071
2.06	6.8534	0.18516	5.4006
2.061	6.8552	0.18539	5.3941
2.062	6.857	0.18561	5.3877
2.063	6.8589	0.18583	5.3814
2.064	6.8607	0.18604	5.3751
2.065	6.8626	0.18626	5.3688
2.066	6.8644	0.18647	5.3627
2.067	6.8662	0.18669	5.3565
2.068	6.8681	0.1869	5.3504
2.069	6.8699	0.18711	5.3444
2.07	6.8717	0.18732	5.3385
2.071	6.8736	0.18753	5.3326
2.072	6.8754	0.18773	5.3267
2.073	6.8772	0.18794	5.3209
2.074	6.879	0.18814	5.3152
2.075	6.8809	0.18834	5.3095
2.076	6.8827	0.18854	5.3039
2.077	6.8845	0.18874	5.2983
2.078	6.8863	0.18894	5.2928
2.079	6.8881	0.18913	5.2873
2.08	6.8899	0.18933	5.2819
2.081	6.8917	0.18952	5.2766
2.082	6.8935	0.18971	5.2713
2.083	6.8953	0.1899	5.2661
2.084	6.8971	0.19008	5.2609
2.085	6.8989	0.19027	5.2558
2.086	6.9007	0.19045	5.2507
2.087	6.9025	0.19063	5.2457
2.088	6.9043	0.19081	5.2408
2.089	6.9061	0.19099	5.2359
2.09	6.9079	0.19116	5.2311
2.091	6.9097	0.19134	5.2264
2.092	6.9115	0.19151	5.2217
2.093	6.9132	0.19168	5.217
2.094	6.915	0.19185	5.2124
2.095	6.9168	0.19202	5.2079
2.096	6.9186	0.19218	5.2034
2.097	6.9203	0.19234	5.199
2.098	6.9221	0.1925	5.1947
2.099	6.9239	0.19266	5.1904
2.1	6.9256	0.19282	5.1862
2.101	6.9274	0.19298	5.182
2.102	6.9292	0.19313	5.1779
2.103	6.9309	0.19328	5.1739
2.104	6.9327	0.19343	5.1699
2.105	6.9344	0.19358	5.166
2.106	6.9362	0.19372	5.1621
2.107	6.9379	0.19386	5.1583
2.108	6.9397	0.194	5.1545
2.109	6.9414	0.19414	5.1509
2.11	6.9432	0.19428	5.1472
2.111	6.9449	0.19441	5.1437
2.112	6.9466	0.19455	5.1402
2.113	6.9484	0.19468	5.1368
2.114	6.9501	0.1948	5.1334
2.115	6.9518	0.19493	5.1301
2.116	6.9535	0.19505	5.1268
2.117	6.9553	0.19517	5.1237
2.118	6.957	0.19529	5.1205
2.119	6.9587	0.19541	5.1175
2.12	6.9604	0.19552	5.1145
2.121	6.9621	0.19564	5.1116
2.122	6.9639	0.19575	5.1087
2.123	6.9656	0.19585	5.1059
2.124	6.9673	0.19596	5.1031
2.125	6.969	0.19606	5.1005
2.126	6.9707	0.19616	5.0979
2.127	6.9724	0.19626	5.0953
2.128	6.9741	0.19635	5.0928
2.129	6.9758	0.19645	5.0904
2.13	6.9774	0.19654	5.088
2.131	6.9791	0.19663	5.0858
2.132	6.9808	0.19671	5.0835
2.133	6.9825	0.1968	5.0814
2.134	6.9842	0.19688	5.0793
2.135	6.9859	0.19696	5.0772
2.136	6.9875	0.19703	5.0753
2.137	6.9892	0.19711	5.0734
2.138	6.9909	0.19718	5.0716
2.139	6.9925	0.19725	5.0698
2.14	6.9942	0.19731	5.0681
2.141	6.9959	0.19738	5.0665
2.142	6.9975	0.19744	5.0649
2.143	6.9992	0.1975	5.0634
2.144	7.0008	0.19755	5.062
2.145	7.0025	0.1976	5.0606
2.146	7.0041	0.19766	5.0593
2.147	7.0058	0.1977	5.0581
2.148	7.0074	0.19775	5.0569
2.149	7.009	0.19779	5.0558
2.15	7.0107	0.19783	5.0548
2.151	7.0123	0.19787	5.0539
2.152	7.014	0.1979	5.053
2.153	7.0156	0.19794	5.0522
2.154	7.0172	0.19796	5.0514
2.155	7.0188	0.19799	5.0507
2.156	7.0204	0.19801	5.0501
2.157	7.0221	0.19804	5.0496
2.158	7.0237	0.19805	5.0491
2.159	7.0253	0.19807	5.0487
2.16	7.0269	0.19808	5.0484
2.161	7.0285	0.19809	5.0481
2.162	7.0301	0.1981	5.0479
2.163	7.0317	0.19811	5.0478
2.164	7.0333	0.19811	5.0478
2.165	7.0349	0.19811	5.0478
2.166	7.0365	0.1981	5.0479
2.167	7.0381	0.1981	5.0481
2.168	7.0397	0.19809	5.0483
2.169	7.0412	0.19807	5.0486
2.17	7.0428	0.19806	5.049
2.171	7.0444	0.19804	5.0495
2.172	7.046	0.19802	5.05
2.173	7.0476	0.198	5.0506
2.174	7.0491	0.19797	5.0513
2.175	7.0507	0.19794	5.052
2.176	7.0523	0.19791	5.0529
2.177	7.0538	0.19787	5.0537
2.178	7.0554	0.19783	5.0547
2.179	7.0569	0.19779	5.0558
2.18	7.0585	0.19775	5.0569
2.181	7.06	0.1977	5.0581
2.182	7.0616	0.19765	5.0593
2.183	7.0631	0.1976	5.0607
2.184	7.0647	0.19755	5.0621
2.185	7.0662	0.19749	5.0636
2.186	7.0677	0.19743	5.0652
2.187	7.0693	0.19736	5.0668
2.188	7.0708	0.1973	5.0685
2.189	7.0723	0.19723	5.0703
2.19	7.0738	0.19715	5.0722
2.191	7.0754	0.19708	5.0742
2.192	7.0769	0.197	5.0762
2.193	7.0784	0.19692	5.0783
2.194	7.0799	0.19683	5.0805
2.195	7.0814	0.19674	5.0827
2.196	7.0829	0.19665	5.0851
2.197	7.0844	0.19656	5.0875
2.198	7.0859	0.19646	5.09
2.199	7.0874	0.19637	5.0925
2.2	7.0889	0.19626	5.0952
2.201	7.0904	0.19616	5.0979
2.202	7.0919	0.19605	5.1007
2.203	7.0934	0.19594	5.1036
2.204	7.0949	0.19583	5.1066
2.205	7.0964	0.19571	5.1096
2.206	7.0978	0.19559	5.1127
2.207	7.0993	0.19547	5.1159
2.208	7.1008	0.19534	5.1192
2.209	7.1023	0.19521	5.1226
2.21	7.1037	0.19508	5.126
2.211	7.1052	0.19495	5.1296
2.212	7.1067	0.19481	5.1332
2.213	7.1081	0.19467	5.1369
2.214	7.1096	0.19453	5.1406
2.215	7.111	0.19438	5.1445
2.216	7.1125	0.19423	5.1484
2.217	7.1139	0.19408	5.1524
2.218	7.1154	0.19393	5.1565
2.219	7.1168	0.19377	5.1607
2.22	7.1183	0.19361	5.165
2.221	7.1197	0.19345	5.1693
2.222	7.1211	0.19328	5.1737
2.223	7.1226	0.19312	5.1782
2.224	7.124	0.19295	5.1828
2.225	7.1254	0.19277	5.1875
2.226	7.1268	0.19259	5.1923
2.227	7.1283	0.19242	5.1971
2.228	7.1297	0.19223	5.202
2.229	7.1311	0.19205	5.207
2.23	7.1325	0.19186	5.2121
2.231	7.1339	0.19167	5.2173
2.232	7.1353	0.19148	5.2226
2.233	7.1367	0.19128	5.2279
2.234	7.1381	0.19108	5.2334
2.235	7.1395	0.19088	5.2389
2.236	7.1409	0.19068	5.2445
2.237	7.1423	0.19047	5.2502
2.238	7.1437	0.19026	5.2559
2.239	7.1451	0.19005	5.2618
2.24	7.1465	0.18983	5.2678
2.241	7.1479	0.18962	5.2738
2.242	7.1493	0.1894	5.2799
2.243	7.1506	0.18918	5.2861
2.244	7.152	0.18895	5.2924
2.245	7.1534	0.18872	5.2988
2.246	7.1548	0.18849	5.3052
2.247	7.1561	0.18826	5.3118
2.248	7.1575	0.18803	5.3184
2.249	7.1589	0.18779	5.3252
2.25	7.1602	0.18755	5.332
2.251	7.1616	0.18731	5.3389
2.252	7.1629	0.18706	5.3459
2.253	7.1643	0.18681	5.3529
2.254	7.1656	0.18656	5.3601
2.255	7.167	0.18631	5.3673
2.256	7.1683	0.18606	5.3747
2.257	7.1697	0.1858	5.3821
2.258	7.171	0.18554	5.3896
2.259	7.1724	0.18528	5.3972
2.26	7.1737	0.18502	5.4049
2.261	7.175	0.18475	5.4127
2.262	7.1764	0.18448	5.4206
2.263	7.1777	0.18421	5.4285
2.264	7.179	0.18394	5.4366
2.265	7.1804	0.18367	5.4447
2.266	7.1817	0.18339	5.4529
2.267	7.183	0.18311	5.4612
2.268	7.1843	0.18283	5.4696
2.269	7.1856	0.18255	5.4781
2.27	7.187	0.18226	5.4867
2.271	7.1883	0.18197	5.4953
2.272	7.1896	0.18168	5.5041
2.273	7.1909	0.18139	5.5129
2.274	7.1922	0.1811	5.5218
2.275	7.1935	0.1808	5.5308
2.276	7.1948	0.18051	5.54
2.277	7.1961	0.18021	5.5491
2.278	7.1974	0.17991	5.5584
2.279	7.1987	0.1796	5.5678
