angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
1.483	6.7104	0.11447	8.7362
1.484	6.7102	0.11444	8.738
1.485	6.71	0.11442	8.7398
1.486	6.7099	0.1144	8.7416
1.487	6.7097	0.11437	8.7434
1.488	6.7096	0.11435	8.7451
1.489	6.7094	0.11433	8.7468
1.49	6.7092	0.11431	8.7485
1.491	6.7091	0.11428	8.7502
1.492	6.7089	0.11426	8.7518
1.493	6.7088	0.11424	8.7535
1.494	6.7086	0.11422	8.7551
1.495	6.7085	0.1142	8.7567
1.496	6.7084	0.11418	8.7582
1.497	6.7082	0.11416	8.7598
1.498	6.7081	0.11414	8.7613
1.499	6.7079	0.11412	8.7628
1.5	6.7078	0.1141	8.7643
1.501	6.7077	0.11408	8.7658
1.502	6.7075	0.11406	8.7672
1.503	6.7074	0.11404	8.7687
1.504	6.7073	0.11402	8.7701
1.505	6.7071	0.11401	8.7715
1.506	6.707	0.11399	8.7728
1.507	6.7069	0.11397	8.7742
1.508	6.7067	0.11395	8.7755
1.509	6.7066	0.11394	8.7768
1.51	6.7065	0.11392	8.7781
1.511	6.7064	0.1139	8.7794
1.512	6.7063	0.11389	8.7806
1.513	6.7061	0.11387	8.7819
1.514	6.706	0.11386	8.7831
1.515	6.7059	0.11384	8.7843
1.516	6.7058	0.11382	8.7854
1.517	6.7057	0.11381	8.7866
1.518	6.7056	0.1138	8.7877
1.519	6.7055	0.11378	8.7888
1.52	6.7054	0.11377	8.7899
1.521	6.7053	0.11375	8.791
1.522	6.7052	0.11374	8.792
1.523	6.7051	0.11373	8.7931
1.524	6.705	0.11371	8.7941
1.525	6.7049	0.1137	8.795
1.526	6.7048	0.11369	8.796
1.527	6.7047	0.11368	8.797
1.528	6.7046	0.11366	8.7979
1.529	6.7045	0.11365	8.7988
1.53	6.7044	0.11364	8.7997
1.531	6.7043	0.11363	8.8005
1.532	6.7042	0.11362	8.8014
1.533	6.7041	0.11361	8.8022
1.534	6.704	0.1136	8.803
1.535	6.704	0.11359	8.8038
1.536	6.7039	0.11358	8.8046
1.537	6.7038	0.11357	8.8053
1.538	6.7037	0.11356	8.806
1.539	6.7037	0.11355	8.8067
1.54	6.7036	0.11354	8.8074
1.541	6.7035	0.11353	8.8081
1.542	6.7034	0.11352	8.8087
1.543	6.7034	0.11352	8.8093
1.544	6.7033	0.11351	8.8099
1.545	6.7032	0.1135	8.8105
1.546	6.7032	0.11349	8.8111
1.547	6.7031	0.11349	8.8116
1.548	6.703	0.11348	8.8121
1.549	6.703	0.11347	8.8126
1.55	6.7029	0.11347	8.8131
1.551	6.7029	0.11346	8.8136
1.552	6.7028	0.11346	8.814
1.553	6.7028	0.11345	8.8145
1.554	6.7027	0.11344	8.8149
1.555	6.7027	0.11344	8.8152
1.556	6.7026	0.11344	8.8156
1.557	6.7026	0.11343	8.8159
1.558	6.7025	0.11343	8.8163
1.559	6.7025	0.11342	8.8166
1.56	6.7024	0.11342	8.8169
1.561	6.7024	0.11342	8.8171
1.562	6.7023	0.11341	8.8174
1.563	6.7023	0.11341	8.8176
1.564	6.7023	0.11341	8.8178
1.565	6.7022	0.1134	8.818
1.566	6.7022	0.1134	8.8182
1.567	6.7022	0.1134	8.8183
1.568	6.7021	0.1134	8.8184
1.569	6.7021	0.1134	8.8185
1.57	6.7021	0.1134	8.8186
1.571	6.7021	0.1134	8.8187
1.572	6.702	0.11339	8.8188
1.573	6.702	0.11339	8.8188
1.574	6.702	0.11339	8.8188
1.575	6.702	0.11339	8.8188
1.576	6.702	0.11339	8.8188
1.577	6.702	0.1134	8.8187
1.578	6.7019	0.1134	8.8187
1.579	6.7019	0.1134	8.8186
1.58	6.7019	0.1134	8.8185
1.581	6.7019	0.1134	8.8184
1.582	6.7019	0.1134	8.8182
1.583	6.7019	0.1134	8.8181
1.584	6.7019	0.11341	8.8179
1.585	6.7019	0.11341	8.8177
1.586	6.7019	0.11341	8.8175
1.587	6.7019	0.11341	8.8172
1.588	6.7019	0.11342	8.817
1.589	6.7019	0.11342	8.8167
1.59	6.7019	0.11342	8.8164
1.591	6.7019	0.11343	8.8161
1.592	6.7019	0.11343	8.8158
1.593	6.7019	0.11344	8.8155
1.594	6.7019	0.11344	8.8151
1.595	6.702	0.11345	8.8147
1.596	6.702	0.11345	8.8143
1.597	6.702	0.11346	8.8139
1.598	6.702	0.11346	8.8135
1.599	6.702	0.11347	8.813
1.6	6.7021	0.11347	8.8126
1.601	6.7021	0.11348	8.8121
1.602	6.7021	0.11349	8.8116
1.603	6.7021	0.11349	8.8111
1.604	6.7022	0.1135	8.8105
1.605	6.7022	0.11351	8.81
1.606	6.7022	0.11352	8.8094
1.607	6.7023	0.11352	8.8088
1.608	6.7023	0.11353	8.8082
1.609	6.7023	0.11354	8.8076
1.61	6.7024	0.11355	8.8069
1.611	6.7024	0.11356	8.8062
1.612	6.7024	0.11356	8.8056
1.613	6.7025	0.11357	8.8049
1.614	6.7025	0.11358	8.8042
1.615	6.7026	0.11359	8.8034
1.616	6.7026	0.1136	8.8027
1.617	6.7027	0.11361	8.8019
1.618	6.7027	0.11362	8.8011
1.619	6.7028	0.11363	8.8003
1.62	6.7028	0.11364	8.7995
1.621	6.7029	0.11365	8.7987
1.622	6.7029	0.11366	8.7979
1.623	6.703	0.11368	8.797
1.624	6.7031	0.11369	8.7961
1.625	6.7031	0.1137	8.7952
1.626	6.7032	0.11371	8.7943
1.627	6.7033	0.11372	8.7934
1.628	6.7033	0.11373	8.7924
1.629	6.7034	0.11375	8.7915
1.63	6.7035	0.11376	8.7905
1.631	6.7035	0.11377	8.7895
1.632	6.7036	0.11378	8.7885
1.633	6.7037	0.1138	8.7875
1.634	6.7038	0.11381	8.7864
1.635	6.7038	0.11383	8.7854
1.636	6.7039	0.11384	8.7843
1.637	6.704	0.11385	8.7832
1.638	6.7041	0.11387	8.7821
1.639	6.7042	0.11388	8.781
1.64	6.7043	0.1139	8.7799
1.641	6.7043	0.11391	8.7787
1.642	6.7044	0.11393	8.7776
1.643	6.7045	0.11394	8.7764
1.644	6.7046	0.11396	8.7752
1.645	6.7047	0.11397	8.774
1.646	6.7048	0.11399	8.7728
1.647	6.7049	0.114	8.7715
1.648	6.705	0.11402	8.7703
1.649	6.7051	0.11404	8.769
1.65	6.7052	0.11405	8.7678
1.651	6.7053	0.11407	8.7665
1.652	6.7054	0.11409	8.7652
1.653	6.7055	0.11411	8.7638
1.654	6.7056	0.11412	8.7625
1.655	6.7057	0.11414	8.7611
1.656	6.7058	0.11416	8.7598
1.657	6.706	0.11418	8.7584
1.658	6.7061	0.11419	8.757
1.659	6.7062	0.11421	8.7556
1.66	6.7063	0.11423	8.7542
1.661	6.7064	0.11425	8.7527
1.662	6.7065	0.11427	8.7513
1.663	6.7067	0.11429	8.7498
1.664	6.7068	0.11431	8.7484
1.665	6.7069	0.11433	8.7469
1.666	6.707	0.11435	8.7454
1.667	6.7072	0.11437	8.7439
1.668	6.7073	0.11439	8.7423
1.669	6.7074	0.11441	8.7408
1.67	6.7076	0.11443	8.7392
1.671	6.7077	0.11445	8.7377
1.672	6.7078	0.11447	8.7361
1.673	6.708	0.11449	8.7345
1.674	6.7081	0.11451	8.7329
1.675	6.7083	0.11453	8.7313
1.676	6.7084	0.11455	8.7297
1.677	6.7085	0.11457	8.728
1.678	6.7087	0.1146	8.7264
1.679	6.7088	0.11462	8.7247
1.68	6.709	0.11464	8.723
1.681	6.7091	0.11466	8.7213
1.682	6.7093	0.11468	8.7196
1.683	6.7094	0.11471	8.7179
1.684	6.7096	0.11473	8.7162
1.685	6.7098	0.11475	8.7145
1.686	6.7099	0.11477	8.7127
1.687	6.7101	0.1148	8.7109
1.688	6.7102	0.11482	8.7092
1.689	6.7104	0.11484	8.7074
1.69	6.7106	0.11487	8.7056
1.691	6.7107	0.11489	8.7038
1.692	6.7109	0.11492	8.702
1.693	6.7111	0.11494	8.7001
1.694	6.7112	0.11496	8.6983
1.695	6.7114	0.11499	8.6965
1.696	6.7116	0.11501	8.6946
1.697	6.7118	0.11504	8.6927
1.698	6.7119	0.11506	8.6908
1.699	6.7121	0.11509	8.689
1.7	6.7123	0.11511	8.687
1.701	6.7125	0.11514	8.6851
1.702	6.7126	0.11516	8.6832
1.703	6.7128	0.11519	8.6813
1.704	6.713	0.11522	8.6793
1.705	6.7132	0.11524	8.6774
1.706	6.7134	0.11527	8.6754
1.707	6.7136	0.11529	8.6734
1.708	6.7138	0.11532	8.6715
1.709	6.714	0.11535	8.6695
1.71	6.7142	0.11537	8.6675
1.711	6.7144	0.1154	8.6654
1.712	6.7146	0.11543	8.6634
1.713	6.7148	0.11546	8.6614
1.714	6.715	0.11548	8.6593
1.715	6.7152	0.11551	8.6573
1.716	6.7154	0.11554	8.6552
1.717	6.7156	0.11556	8.6532
1.718	6.7158	0.11559	8.6511
1.719	6.716	0.11562	8.649
1.72	6.7162	0.11565	8.6469
1.721	6.7164	0.11568	8.6448
1.722	6.7166	0.11571	8.6427
1.723	6.7168	0.11573	8.6405
1.724	6.7171	0.11576	8.6384
1.725	6.7173	0.11579	8.6363
1.726	6.7175	0.11582	8.6341
1.727	6.7177	0.11585	8.632
1.728	6.7179	0.11588	8.6298
1.729	6.7182	0.11591	8.6276
1.73	6.7184	0.11594	8.6254
1.731	6.7186	0.11597	8.6232
1.732	6.7188	0.116	8.621
1.733	6.7191	0.11603	8.6188
1.734	6.7193	0.11605	8.6166
1.735	6.7195	0.11608	8.6144
1.736	6.7198	0.11611	8.6122
1.737	6.72	0.11615	8.6099
1.738	6.7202	0.11618	8.6077
1.739	6.7205	0.11621	8.6054
1.74	6.7207	0.11624	8.6032
1.741	6.721	0.11627	8.6009
1.742	6.7212	0.1163	8.5986
1.743	6.7214	0.11633	8.5963
1.744	6.7217	0.11636	8.594
1.745	6.7219	0.11639	8.5917
1.746	6.7222	0.11642	8.5894
1.747	6.7224	0.11645	8.5871
1.748	6.7227	0.11648	8.5848
1.749	6.7229	0.11652	8.5825
1.75	6.7232	0.11655	8.5801
1.751	6.7234	0.11658	8.5778
1.752	6.7237	0.11661	8.5755
1.753	6.724	0.11664	8.5731
1.754	6.7242	0.11668	8.5707
1.755	6.7245	0.11671	8.5684
1.756	6.7247	0.11674	8.566
1.757	6.725	0.11677	8.5636
1.758	6.7253	0.11681	8.5612
1.759	6.7255	0.11684	8.5589
1.76	6.7258	0.11687	8.5565
1.761	6.7261	0.1169	8.5541
1.762	6.7264	0.11694	8.5516
1.763	6.7266	0.11697	8.5492
1.764	6.7269	0.117	8.5468
1.765	6.7272	0.11704	8.5444
1.766	6.7275	0.11707	8.5419
1.767	6.7277	0.1171	8.5395
1.768	6.728	0.11714	8.5371
1.769	6.7283	0.11717	8.5346
1.77	6.7286	0.1172	8.5322
1.771	6.7289	0.11724	8.5297
1.772	6.7292	0.11727	8.5272
1.773	6.7294	0.11731	8.5248
1.774	6.7297	0.11734	8.5223
1.775	6.73	0.11737	8.5198
1.776	6.7303	0.11741	8.5173
1.777	6.7306	0.11744	8.5148
1.778	6.7309	0.11748	8.5123
1.779	6.7312	0.11751	8.5098
1.78	6.7315	0.11755	8.5073
1.781	6.7318	0.11758	8.5048
1.782	6.7321	0.11762	8.5023
1.783	6.7324	0.11765	8.4998
1.784	6.7327	0.11769	8.4973
1.785	6.733	0.11772	8.4947
1.786	6.7333	0.11776	8.4922
1.787	6.7336	0.11779	8.4897
1.788	6.7339	0.11783	8.4871
1.789	6.7342	0.11786	8.4846
1.79	6.7346	0.1179	8.482
1.791	6.7349	0.11793	8.4794
1.792	6.7352	0.11797	8.4769
1.793	6.7355	0.118	8.4743
1.794	6.7358	0.11804	8.4718
1.795	6.7361	0.11808	8.4692
1.796	6.7365	0.11811	8.4666
1.797	6.7368	0.11815	8.464
1.798	6.7371	0.11818	8.4614
1.799	6.7374	0.11822	8.4588
1.8	6.7377	0.11826	8.4563
1.801	6.7381	0.11829	8.4537
1.802	6.7384	0.11833	8.4511
1.803	6.7387	0.11836	8.4485
1.804	6.7391	0.1184	8.4458
1.805	6.7394	0.11844	8.4432
1.806	6.7397	0.11847	8.4406
1.807	6.7401	0.11851	8.438
1.808	6.7404	0.11855	8.4354
1.809	6.7407	0.11859	8.4328
1.81	6.7411	0.11862	8.4301
1.811	6.7414	0.11866	8.4275
1.812	6.7418	0.1187	8.4249
1.813	6.7421	0.11873	8.4222
1.814	6.7425	0.11877	8.4196
1.815	6.7428	0.11881	8.4169
1.816	6.7431	0.11885	8.4143
1.817	6.7435	0.11888	8.4116
1.818	6.7438	0.11892	8.409
1.819	6.7442	0.11896	8.4063
1.82	6.7446	0.119	8.4037
1.821	6.7449	0.11903	8.401
1.822	6.7453	0.11907	8.3983
1.823	6.7456	0.11911	8.3957
1.824	6.746	0.11915	8.393
1.825	6.7463	0.11918	8.3903
1.826	6.7467	0.11922	8.3876
1.827	6.7471	0.11926	8.385
1.828	6.7474	0.1193	8.3823
1.829	6.7478	0.11934	8.3796
1.83	6.7482	0.11938	8.3769
1.831	6.7485	0.11941	8.3742
1.832	6.7489	0.11945	8.3715
1.833	6.7493	0.11949	8.3688
1.834	6.7496	0.11953	8.3661
1.835	6.75	0.11957	8.3634
1.836	6.7504	0.11961	8.3607
1.837	6.7508	0.11965	8.358
1.838	6.7511	0.11968	8.3553
1.839	6.7515	0.11972	8.3526
1.84	6.7519	0.11976	8.3499
1.841	6.7523	0.1198	8.3472
1.842	6.7527	0.11984	8.3445
1.843	6.753	0.11988	8.3417
1.844	6.7534	0.11992	8.339
1.845	6.7538	0.11996	8.3363
1.846	6.7542	0.12	8.3336
1.847	6.7546	0.12004	8.3309
1.848	6.755	0.12008	8.3281
1.849	6.7554	0.12011	8.3254
1.85	6.7558	0.12015	8.3227
1.851	6.7562	0.12019	8.3199
1.852	6.7566	0.12023	8.3172
1.853	6.7569	0.12027	8.3145
1.854	6.7573	0.12031	8.3117
1.855	6.7577	0.12035	8.309
1.856	6.7581	0.12039	8.3062
1.857	6.7585	0.12043	8.3035
1.858	6.7589	0.12047	8.3007
1.859	6.7594	0.12051	8.298
1.86	6.7598	0.12055	8.2952
1.861	6.7602	0.12059	8.2925
1.862	6.7606	0.12063	8.2897
1.863	6.761	0.12067	8.287
1.864	6.7614	0.12071	8.2842
1.865	6.7618	0.12075	8.2814
1.866	6.7622	0.12079	8.2787
1.867	6.7626	0.12083	8.2759
1.868	6.763	0.12087	8.2732
1.869	6.7635	0.12091	8.2704
1.87	6.7639	0.12095	8.2676
1.871	6.7643	0.12099	8.2649
1.872	6.7647	0.12103	8.2621
1.873	6.7651	0.12108	8.2593
1.874	6.7656	0.12112	8.2565
1.875	6.766	0.12116	8.2538
1.876	6.7664	0.1212	8.251
1.877	6.7668	0.12124	8.2482
1.878	6.7673	0.12128	8.2454
1.879	6.7677	0.12132	8.2426
1.88	6.7681	0.12136	8.2399
1.881	6.7686	0.1214	8.2371
1.882	6.769	0.12144	8.2343
1.883	6.7694	0.12148	8.2315
1.884	6.7699	0.12153	8.2287
1.885	6.7703	0.12157	8.2259
1.886	6.7707	0.12161	8.2231
1.887	6.7712	0.12165	8.2203
1.888	6.7716	0.12169	8.2175
1.889	6.7721	0.12173	8.2147
1.89	6.7725	0.12177	8.2119
1.891	6.7729	0.12182	8.2091
1.892	6.7734	0.12186	8.2063
1.893	6.7738	0.1219	8.2035
1.894	6.7743	0.12194	8.2007
1.895	6.7747	0.12198	8.1979
1.896	6.7752	0.12202	8.1951
1.897	6.7756	0.12207	8.1923
1.898	6.7761	0.12211	8.1895
1.899	6.7765	0.12215	8.1867
1.9	6.777	0.12219	8.1839
1.901	6.7775	0.12223	8.1811
1.902	6.7779	0.12228	8.1783
1.903	6.7784	0.12232	8.1754
1.904	6.7788	0.12236	8.1726
1.905	6.7793	0.1224	8.1698
1.906	6.7798	0.12244	8.167
1.907	6.7802	0.12249	8.1642
1.908	6.7807	0.12253	8.1614
1.909	6.7811	0.12257	8.1585
1.91	6.7816	0.12261	8.1557
1.911	6.7821	0.12266	8.1529
1.912	6.7825	0.1227	8.1501
1.913	6.783	0.12274	8.1472
1.914	6.7835	0.12278	8.1444
1.915	6.784	0.12283	8.1416
1.916	6.7844	0.12287	8.1387
1.917	6.7849	0.12291	8.1359
1.918	6.7854	0.12295	8.1331
1.919	6.7859	0.123	8.1302
1.92	6.7863	0.12304	8.1274
1.921	6.7868	0.12308	8.1245
1.922	6.7873	0.12313	8.1217
1.923	6.7878	0.12317	8.1189
1.924	6.7883	0.12321	8.116
1.925	6.7887	0.12326	8.1132
1.926	6.7892	0.1233	8.1103
1.927	6.7897	0.12334	8.1075
1.928	6.7902	0.12339	8.1046
1.929	6.7907	0.12343	8.1018
1.93	6.7912	0.12347	8.0989
1.931	6.7917	0.12352	8.0961
1.932	6.7922	0.12356	8.0932
1.933	6.7927	0.1236	8.0904
1.934	6.7931	0.12365	8.0875
1.935	6.7936	0.12369	8.0847
1.936	6.7941	0.12373	8.0818
1.937	6.7946	0.12378	8.0789
1.938	6.7951	0.12382	8.0761
1.939	6.7956	0.12387	8.0732
1.94	6.7961	0.12391	8.0703
1.941	6.7966	0.12395	8.0675
1.942	6.7971	0.124	8.0646
1.943	6.7976	0.12404	8.0617
1.944	6.7981	0.12409	8.0589
1.945	6.7987	0.12413	8.056
1.946	6.7992	0.12418	8.0531
1.947	6.7997	0.12422	8.0502
1.948	6.8002	0.12426	8.0474
1.949	6.8007	0.12431	8.0445
1.95	6.8012	0.12435	8.0416
1.951	6.8017	0.1244	8.0387
1.952	6.8022	0.12444	8.0358
1.953	6.8027	0.12449	8.0329
1.954	6.8033	0.12453	8.03
1.955	6.8038	0.12458	8.0272
1.956	6.8043	0.12462	8.0243
1.957	6.8048	0.12467	8.0214
1.958	6.8053	0.12471	8.0185
1.959	6.8059	0.12476	8.0156
1.96	6.8064	0.1248	8.0127
1.961	6.8069	0.12485	8.0098
1.962	6.8074	0.12489	8.0069
1.963	6.8079	0.12494	8.004
1.964	6.8085	0.12498	8.0011
1.965	6.809	0.12503	7.9982
1.966	6.8095	0.12507	7.9952
1.967	6.8101	0.12512	7.9923
1.968	6.8106	0.12517	7.9894
1.969	6.8111	0.12521	7.9865
1.97	6.8117	0.12526	7.9836
1.971	6.8122	0.1253	7.9807
1.972	6.8127	0.12535	7.9778
1.973	6.8133	0.12539	7.9748
1.974	6.8138	0.12544	7.9719
1.975	6.8143	0.12549	7.969
1.976	6.8149	0.12553	7.966
1.977	6.8154	0.12558	7.9631
1.978	6.8159	0.12563	7.9602
1.979	6.8165	0.12567	7.9572
1.98	6.817	0.12572	7.9543
1.981	6.8176	0.12576	7.9514
1.982	6.8181	0.12581	7.9484
1.983	6.8187	0.12586	7.9455
1.984	6.8192	0.1259	7.9425
1.985	6.8198	0.12595	7.9396
1.986	6.8203	0.126	7.9366
1.987	6.8209	0.12604	7.9337
1.988	6.8214	0.12609	7.9307
1.989	6.822	0.12614	7.9278
1.99	6.8225	0.12619	7.9248
1.991	6.8231	0.12623	7.9219
1.992	6.8236	0.12628	7.9189
1.993	6.8242	0.12633	7.9159
1.994	6.8247	0.12637	7.913
1.995	6.8253	0.12642	7.91
1.996	6.8259	0.12647	7.907
1.997	6.8264	0.12652	7.904
1.998	6.827	0.12657	7.9011
1.999	6.8275	0.12661	7.8981
2	6.8281	0.12666	7.8951
2.001	6.8287	0.12671	7.8921
2.002	6.8292	0.12676	7.8891
2.003	6.8298	0.1268	7.8861
2.004	6.8304	0.12685	7.8831
2.005	6.8309	0.1269	7.8801
2.006	6.8315	0.12695	7.8772
2.007	6.8321	0.127	7.8742
2.008	6.8326	0.12705	7.8711
2.009	6.8332	0.12709	7.8681
2.01	6.8338	0.12714	7.8651
2.011	6.8343	0.12719	7.8621
2.012	6.8349	0.12724	7.8591
2.013	6.8355	0.12729	7.8561
2.014	6.8361	0.12734	7.8531
2.015	6.8366	0.12739	7.8501
2.016	6.8372	0.12744	7.847
2.017	6.8378	0.12749	7.844
2.018	6.8384	0.12754	7.841
2.019	6.839	0.12758	7.8379
2.02	6.8395	0.12763	7.8349
2.021	6.8401	0.12768	7.8319
2.022	6.8407	0.12773	7.8288
2.023	6.8413	0.12778	7.8258
2.024	6.8419	0.12783	7.8227
2.025	6.8425	0.12788	7.8197
2.026	6.843	0.12793	7.8166
2.027	6.8436	0.12798	7.8136
2.028	6.8442	0.12803	7.8105
2.029	6.8448	0.12808	7.8075
2.03	6.8454	0.12813	7.8044
2.031	6.846	0.12818	7.8013
2.032	6.8466	0.12823	7.7983
2.033	6.8472	0.12828	7.7952
2.034	6.8478	0.12833	7.7921
2.035	6.8484	0.12839	7.789
2.036	6.849	0.12844	7.786
2.037	6.8496	0.12849	7.7829
2.038	6.8501	0.12854	7.7798
2.039	6.8507	0.12859	7.7767
2.04	6.8513	0.12864	7.7736
2.041	6.8519	0.12869	7.7705
2.042	6.8525	0.12874	7.7674
2.043	6.8531	0.12879	7.7643
2.044	6.8537	0.12885	7.7612
2.045	6.8543	0.1289	7.7581
2.046	6.855	0.12895	7.755
2.047	6.8556	0.129	7.7519
2.048	6.8562	0.12905	7.7487
2.049	6.8568	0.12911	7.7456
2.05	6.8574	0.12916	7.7425
2.051	6.858	0.12921	7.7394
2.052	6.8586	0.12926	7.7362
2.053	6.8592	0.12931	7.7331
2.054	6.8598	0.12937	7.73
2.055	6.8604	0.12942	7.7268
2.056	6.861	0.12947	7.7237
2.057	6.8616	0.12952	7.7205
2.058	6.8623	0.12958	7.7174
2.059	6.8629	0.12963	7.7142
2.06	6.8635	0.12968	7.7111
2.061	6.8641	0.12974	7.7079
2.062	6.8647	0.12979	7.7047
2.063	6.8653	0.12984	7.7016
2.064	6.866	0.1299	7.6984
2.065	6.8666	0.12995	7.6952
2.066	6.8672	0.13	7.692
2.067	6.8678	0.13006	7.6889
2.068	6.8684	0.13011	7.6857
2.069	6.8691	0.13017	7.6825
2.07	6.8697	0.13022	7.6793
2.071	6.8703	0.13027	7.6761
2.072	6.8709	0.13033	7.6729
2.073	6.8716	0.13038	7.6697
2.074	6.8722	0.13044	7.6665
2.075	6.8728	0.13049	7.6633
2.076	6.8734	0.13055	7.6601
2.077	6.8741	0.1306	7.6569
2.078	6.8747	0.13066	7.6536
2.079	6.8753	0.13071	7.6504
2.08	6.8759	0.13077	7.6472
2.081	6.8766	0.13082	7.644
2.082	6.8772	0.13088	7.6407
2.083	6.8778	0.13093	7.6375
2.084	6.8785	0.13099	7.6343
2.085	6.8791	0.13104	7.631
2.086	6.8797	0.1311	7.6278
2.087	6.8804	0.13116	7.6245
2.088	6.881	0.13121	7.6213
2.089	6.8817	0.13127	7.618
2.09	6.8823	0.13132	7.6148
2.091	6.8829	0.13138	7.6115
2.092	6.8836	0.13144	7.6082
2.093	6.8842	0.13149	7.605
2.094	6.8848	0.13155	7.6017
2.095	6.8855	0.13161	7.5984
2.096	6.8861	0.13166	7.5951
2.097	6.8868	0.13172	7.5918
2.098	6.8874	0.13178	7.5886
2.099	6.8881	0.13183	7.5853
2.1	6.8887	0.13189	7.582
2.101	6.8893	0.13195	7.5787
2.102	6.89	0.13201	7.5754
2.103	6.8906	0.13206	7.5721
2.104	6.8913	0.13212	7.5688
2.105	6.8919	0.13218	7.5655
2.106	6.8926	0.13224	7.5621
2.107	6.8932	0.1323	7.5588
2.108	6.8939	0.13235	7.5555
2.109	6.8945	0.13241	7.5522
2.11	6.8952	0.13247	7.5489
2.111	6.8958	0.13253	7.5455
2.112	6.8965	0.13259	7.5422
2.113	6.8971	0.13265	7.5389
2.114	6.8978	0.1327	7.5355
2.115	6.8984	0.13276	7.5322
2.116	6.8991	0.13282	7.5288
2.117	6.8998	0.13288	7.5255
2.118	6.9004	0.13294	7.5221
2.119	6.9011	0.133	7.5188
2.12	6.9017	0.13306	7.5154
2.121	6.9024	0.13312	7.512
2.122	6.903	0.13318	7.5087
2.123	6.9037	0.13324	7.5053
2.124	6.9044	0.1333	7.5019
2.125	6.905	0.13336	7.4986
2.126	6.9057	0.13342	7.4952
2.127	6.9063	0.13348	7.4918
2.128	6.907	0.13354	7.4884
2.129	6.9077	0.1336	7.485
2.13	6.9083	0.13366	7.4816
2.131	6.909	0.13372	7.4783
2.132	6.9097	0.13378	7.4749
2.133	6.9103	0.13384	7.4715
2.134	6.911	0.1339	7.4681
2.135	6.9116	0.13396	7.4646
2.136	6.9123	0.13403	7.4612
2.137	6.913	0.13409	7.4578
2.138	6.9136	0.13415	7.4544
2.139	6.9143	0.13421	7.451
2.14	6.915	0.13427	7.4476
2.141	6.9157	0.13433	7.4442
2.142	6.9163	0.1344	7.4407
2.143	6.917	0.13446	7.4373
2.144	6.9177	0.13452	7.4339
2.145	6.9183	0.13458	7.4304
2.146	6.919	0.13464	7.427
2.147	6.9197	0.13471	7.4236
2.148	6.9203	0.13477	7.4201
2.149	6.921	0.13483	7.4167
2.15	6.9217	0.13489	7.4132
2.151	6.9224	0.13496	7.4098
2.152	6.923	0.13502	7.4063
2.153	6.9237	0.13508	7.4029
2.154	6.9244	0.13515	7.3994
2.155	6.9251	0.13521	7.396
2.156	6.9257	0.13527	7.3925
2.157	6.9264	0.13534	7.389
2.158	6.9271	0.1354	7.3856
2.159	6.9278	0.13546	7.3821
2.16	6.9285	0.13553	7.3786
2.161	6.9291	0.13559	7.3752
2.162	6.9298	0.13565	7.3717
2.163	6.9305	0.13572	7.3682
2.164	6.9312	0.13578	7.3647
2.165	6.9319	0.13585	7.3613
2.166	6.9325	0.13591	7.3578
2.167	6.9332	0.13597	7.3543
2.168	6.9339	0.13604	7.3508
2.169	6.9346	0.1361	7.3473
2.17	6.9353	0.13617	7.3438
2.171	6.9359	0.13623	7.3403
2.172	6.9366	0.1363	7.3368
2.173	6.9373	0.13636	7.3334
2.174	6.938	0.13643	7.3299
2.175	6.9387	0.13649	7.3264
2.176	6.9394	0.13656	7.3229
2.177	6.9401	0.13662	7.3194
2.178	6.9407	0.13669	7.3159
2.179	6.9414	0.13676	7.3123
2.18	6.9421	0.13682	7.3088
2.181	6.9428	0.13689	7.3053
2.182	6.9435	0.13695	7.3018
2.183	6.9442	0.13702	7.2983
2.184	6.9449	0.13708	7.2948
2.185	6.9456	0.13715	7.2913
2.186	6.9462	0.13722	7.2878
2.187	6.9469	0.13728	7.2843
2.188	6.9476	0.13735	7.2807
2.189	6.9483	0.13742	7.2772
2.19	6.949	0.13748	7.2737
2.191	6.9497	0.13755	7.2702
2.192	6.9504	0.13761	7.2667
2.193	6.9511	0.13768	7.2631
2.194	6.9518	0.13775	7.2596
2.195	6.9525	0.13782	7.2561
2.196	6.9532	0.13788	7.2526
2.197	6.9538	0.13795	7.2491
2.198	6.9545	0.13802	7.2455
2.199	6.9552	0.13808	7.242
2.2	6.9559	0.13815	7.2385
2.201	6.9566	0.13822	7.235
2.202	6.9573	0.13829	7.2314
2.203	6.958	0.13835	7.2279
2.204	6.9587	0.13842	7.2244
2.205	6.9594	0.13849	7.2208
2.206	6.9601	0.13856	7.2173
2.207	6.9608	0.13862	7.2138
2.208	6.9615	0.13869	7.2103
2.209	6.9622	0.13876	7.2067
2.21	6.9629	0.13883	7.2032
2.211	6.9636	0.13889	7.1997
2.212	6.9643	0.13896	7.1962
2.213	6.965	0.13903	7.1926
2.214	6.9657	0.1391	7.1891
2.215	6.9664	0.13917	7.1856
2.216	6.9671	0.13924	7.1821
2.217	6.9678	0.1393	7.1785
2.218	6.9685	0.13937	7.175
2.219	6.9692	0.13944	7.1715
2.22	6.9699	0.13951	7.168
2.221	6.9706	0.13958	7.1644
2.222	6.9713	0.13965	7.1609
2.223	6.972	0.13972	7.1574
2.224	6.9727	0.13978	7.1539
2.225	6.9734	0.13985	7.1504
