angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
1.479	6.7085	0.10404	9.6116
1.48	6.7083	0.10398	9.6171
1.481	6.7081	0.10392	9.6226
1.482	6.7079	0.10386	9.6281
1.483	6.7077	0.1038	9.6335
1.484	6.7074	0.10375	9.6389
1.485	6.7072	0.10369	9.6443
1.486	6.707	0.10363	9.6497
1.487	6.7068	0.10357	9.655
1.488	6.7066	0.10352	9.6603
1.489	6.7064	0.10346	9.6656
1.49	6.7062	0.1034	9.6709
1.491	6.706	0.10335	9.6762
1.492	6.7058	0.10329	9.6814
1.493	6.7056	0.10323	9.6866
1.494	6.7055	0.10318	9.6918
1.495	6.7053	0.10312	9.697
1.496	6.7051	0.10307	9.7021
1.497	6.7049	0.10302	9.7073
1.498	6.7047	0.10296	9.7124
1.499	6.7045	0.10291	9.7174
1.5	6.7044	0.10285	9.7225
1.501	6.7042	0.1028	9.7275
1.502	6.704	0.10275	9.7325
1.503	6.7038	0.1027	9.7375
1.504	6.7037	0.10264	9.7425
1.505	6.7035	0.10259	9.7474
1.506	6.7033	0.10254	9.7523
1.507	6.7032	0.10249	9.7572
1.508	6.703	0.10244	9.7621
1.509	6.7029	0.10239	9.7669
1.51	6.7027	0.10234	9.7717
1.511	6.7026	0.10229	9.7765
1.512	6.7024	0.10224	9.7812
1.513	6.7023	0.10219	9.786
1.514	6.7021	0.10214	9.7907
1.515	6.702	0.10209	9.7953
1.516	6.7018	0.10204	9.8
1.517	6.7017	0.10199	9.8046
1.518	6.7015	0.10194	9.8092
1.519	6.7014	0.1019	9.8138
1.52	6.7013	0.10185	9.8183
1.521	6.7011	0.1018	9.8229
1.522	6.701	0.10176	9.8273
1.523	6.7009	0.10171	9.8318
1.524	6.7007	0.10166	9.8362
1.525	6.7006	0.10162	9.8407
1.526	6.7005	0.10157	9.845
1.527	6.7004	0.10153	9.8494
1.528	6.7003	0.10148	9.8537
1.529	6.7001	0.10144	9.858
1.53	6.7	0.1014	9.8623
1.531	6.6999	0.10135	9.8665
1.532	6.6998	0.10131	9.8707
1.533	6.6997	0.10127	9.8749
1.534	6.6996	0.10122	9.8791
1.535	6.6995	0.10118	9.8832
1.536	6.6994	0.10114	9.8873
1.537	6.6993	0.1011	9.8913
1.538	6.6992	0.10106	9.8954
1.539	6.6991	0.10102	9.8994
1.54	6.699	0.10098	9.9034
1.541	6.6989	0.10094	9.9073
1.542	6.6988	0.1009	9.9112
1.543	6.6988	0.10086	9.9151
1.544	6.6987	0.10082	9.919
1.545	6.6986	0.10078	9.9228
1.546	6.6985	0.10074	9.9266
1.547	6.6984	0.1007	9.9304
1.548	6.6984	0.10066	9.9341
1.549	6.6983	0.10063	9.9378
1.55	6.6982	0.10059	9.9415
1.551	6.6981	0.10055	9.9451
1.552	6.6981	0.10052	9.9487
1.553	6.698	0.10048	9.9523
1.554	6.698	0.10044	9.9558
1.555	6.6979	0.10041	9.9594
1.556	6.6978	0.10037	9.9628
1.557	6.6978	0.10034	9.9663
1.558	6.6977	0.1003	9.9697
1.559	6.6977	0.10027	9.9731
1.56	6.6976	0.10024	9.9764
1.561	6.6976	0.1002	9.9798
1.562	6.6975	0.10017	9.983
1.563	6.6975	0.10014	9.9863
1.564	6.6975	0.1001	9.9895
1.565	6.6974	0.10007	9.9927
1.566	6.6974	0.10004	9.9959
1.567	6.6974	0.10001	9.999
1.568	6.6973	0.099979	10.002
1.569	6.6973	0.099949	10.005
1.57	6.6973	0.099918	10.008
1.571	6.6972	0.099889	10.011
1.572	6.6972	0.099859	10.014
1.573	6.6972	0.09983	10.017
1.574	6.6972	0.099801	10.02
1.575	6.6972	0.099773	10.023
1.576	6.6972	0.099745	10.026
1.577	6.6972	0.099717	10.028
1.578	6.6971	0.09969	10.031
1.579	6.6971	0.099663	10.034
1.58	6.6971	0.099636	10.037
1.581	6.6971	0.09961	10.039
1.582	6.6971	0.099584	10.042
1.583	6.6971	0.099558	10.044
1.584	6.6971	0.099533	10.047
1.585	6.6971	0.099508	10.049
1.586	6.6972	0.099484	10.052
1.587	6.6972	0.099459	10.054
1.588	6.6972	0.099436	10.057
1.589	6.6972	0.099412	10.059
1.59	6.6972	0.099389	10.061
1.591	6.6972	0.099367	10.064
1.592	6.6973	0.099344	10.066
1.593	6.6973	0.099322	10.068
1.594	6.6973	0.099301	10.07
1.595	6.6973	0.099279	10.073
1.596	6.6974	0.099259	10.075
1.597	6.6974	0.099238	10.077
1.598	6.6974	0.099218	10.079
1.599	6.6975	0.099198	10.081
1.6	6.6975	0.099179	10.083
1.601	6.6976	0.09916	10.085
1.602	6.6976	0.099141	10.087
1.603	6.6977	0.099123	10.089
1.604	6.6977	0.099105	10.09
1.605	6.6978	0.099087	10.092
1.606	6.6978	0.09907	10.094
1.607	6.6979	0.099053	10.096
1.608	6.6979	0.099036	10.097
1.609	6.698	0.09902	10.099
1.61	6.6981	0.099005	10.101
1.611	6.6981	0.098989	10.102
1.612	6.6982	0.098974	10.104
1.613	6.6983	0.098959	10.105
1.614	6.6983	0.098945	10.107
1.615	6.6984	0.098931	10.108
1.616	6.6985	0.098918	10.109
1.617	6.6986	0.098904	10.111
1.618	6.6986	0.098892	10.112
1.619	6.6987	0.098879	10.113
1.62	6.6988	0.098867	10.115
1.621	6.6989	0.098855	10.116
1.622	6.699	0.098844	10.117
1.623	6.6991	0.098833	10.118
1.624	6.6992	0.098822	10.119
1.625	6.6993	0.098812	10.12
1.626	6.6994	0.098802	10.121
1.627	6.6995	0.098793	10.122
1.628	6.6996	0.098784	10.123
1.629	6.6997	0.098775	10.124
1.63	6.6998	0.098766	10.125
1.631	6.6999	0.098758	10.126
1.632	6.7	0.098751	10.127
1.633	6.7001	0.098743	10.127
1.634	6.7003	0.098737	10.128
1.635	6.7004	0.09873	10.129
1.636	6.7005	0.098724	10.129
1.637	6.7006	0.098718	10.13
1.638	6.7007	0.098713	10.13
1.639	6.7009	0.098708	10.131
1.64	6.701	0.098703	10.131
1.641	6.7011	0.098699	10.132
1.642	6.7013	0.098695	10.132
1.643	6.7014	0.098691	10.133
1.644	6.7016	0.098688	10.133
1.645	6.7017	0.098685	10.133
1.646	6.7018	0.098682	10.134
1.647	6.702	0.09868	10.134
1.648	6.7021	0.098679	10.134
1.649	6.7023	0.098677	10.134
1.65	6.7024	0.098676	10.134
1.651	6.7026	0.098676	10.134
1.652	6.7028	0.098675	10.134
1.653	6.7029	0.098675	10.134
1.654	6.7031	0.098676	10.134
1.655	6.7032	0.098677	10.134
1.656	6.7034	0.098678	10.134
1.657	6.7036	0.09868	10.134
1.658	6.7038	0.098682	10.134
1.659	6.7039	0.098684	10.133
1.66	6.7041	0.098687	10.133
1.661	6.7043	0.09869	10.133
1.662	6.7045	0.098693	10.132
1.663	6.7047	0.098697	10.132
1.664	6.7048	0.098701	10.132
1.665	6.705	0.098706	10.131
1.666	6.7052	0.098711	10.131
1.667	6.7054	0.098716	10.13
1.668	6.7056	0.098722	10.129
1.669	6.7058	0.098728	10.129
1.67	6.706	0.098734	10.128
1.671	6.7062	0.098741	10.128
1.672	6.7064	0.098748	10.127
1.673	6.7066	0.098756	10.126
1.674	6.7068	0.098763	10.125
1.675	6.707	0.098772	10.124
1.676	6.7072	0.09878	10.123
1.677	6.7075	0.098789	10.123
1.678	6.7077	0.098799	10.122
1.679	6.7079	0.098808	10.121
1.68	6.7081	0.098818	10.12
1.681	6.7083	0.098829	10.118
1.682	6.7086	0.09884	10.117
1.683	6.7088	0.098851	10.116
1.684	6.709	0.098862	10.115
1.685	6.7093	0.098874	10.114
1.686	6.7095	0.098887	10.113
1.687	6.7097	0.098899	10.111
1.688	6.71	0.098912	10.11
1.689	6.7102	0.098926	10.109
1.69	6.7105	0.098939	10.107
1.691	6.7107	0.098954	10.106
1.692	6.711	0.098968	10.104
1.693	6.7112	0.098983	10.103
1.694	6.7115	0.098998	10.101
1.695	6.7117	0.099014	10.1
1.696	6.712	0.09903	10.098
1.697	6.7122	0.099046	10.096
1.698	6.7125	0.099063	10.095
1.699	6.7128	0.09908	10.093
1.7	6.713	0.099097	10.091
1.701	6.7133	0.099115	10.089
1.702	6.7136	0.099133	10.087
1.703	6.7139	0.099151	10.086
1.704	6.7141	0.09917	10.084
1.705	6.7144	0.099189	10.082
1.706	6.7147	0.099209	10.08
1.707	6.715	0.099229	10.078
1.708	6.7153	0.099249	10.076
1.709	6.7156	0.09927	10.074
1.71	6.7158	0.099291	10.071
1.711	6.7161	0.099312	10.069
1.712	6.7164	0.099334	10.067
1.713	6.7167	0.099356	10.065
1.714	6.717	0.099378	10.063
1.715	6.7173	0.099401	10.06
1.716	6.7176	0.099424	10.058
1.717	6.7179	0.099447	10.056
1.718	6.7182	0.099471	10.053
1.719	6.7186	0.099496	10.051
1.72	6.7189	0.09952	10.048
1.721	6.7192	0.099545	10.046
1.722	6.7195	0.09957	10.043
1.723	6.7198	0.099596	10.041
1.724	6.7201	0.099622	10.038
1.725	6.7205	0.099648	10.035
1.726	6.7208	0.099675	10.033
1.727	6.7211	0.099702	10.03
1.728	6.7214	0.099729	10.027
1.729	6.7218	0.099757	10.024
1.73	6.7221	0.099785	10.022
1.731	6.7225	0.099813	10.019
1.732	6.7228	0.099842	10.016
1.733	6.7231	0.099871	10.013
1.734	6.7235	0.099901	10.01
1.735	6.7238	0.09993	10.007
1.736	6.7242	0.09996	10.004
1.737	6.7245	0.099991	10.001
1.738	6.7249	0.10002	9.9978
1.739	6.7252	0.10005	9.9947
1.74	6.7256	0.10008	9.9916
1.741	6.7259	0.10012	9.9884
1.742	6.7263	0.10015	9.9852
1.743	6.7267	0.10018	9.9819
1.744	6.727	0.10021	9.9786
1.745	6.7274	0.10025	9.9753
1.746	6.7278	0.10028	9.972
1.747	6.7281	0.10031	9.9686
1.748	6.7285	0.10035	9.9652
1.749	6.7289	0.10038	9.9618
1.75	6.7293	0.10042	9.9583
1.751	6.7297	0.10045	9.9548
1.752	6.73	0.10049	9.9513
1.753	6.7304	0.10053	9.9478
1.754	6.7308	0.10056	9.9442
1.755	6.7312	0.1006	9.9406
1.756	6.7316	0.10063	9.9369
1.757	6.732	0.10067	9.9332
1.758	6.7324	0.10071	9.9295
1.759	6.7328	0.10075	9.9258
1.76	6.7332	0.10079	9.922
1.761	6.7336	0.10082	9.9182
1.762	6.734	0.10086	9.9144
1.763	6.7344	0.1009	9.9105
1.764	6.7348	0.10094	9.9067
1.765	6.7352	0.10098	9.9027
1.766	6.7356	0.10102	9.8988
1.767	6.7361	0.10106	9.8948
1.768	6.7365	0.1011	9.8908
1.769	6.7369	0.10114	9.8868
1.77	6.7373	0.10119	9.8827
1.771	6.7377	0.10123	9.8787
1.772	6.7382	0.10127	9.8745
1.773	6.7386	0.10131	9.8704
1.774	6.739	0.10136	9.8662
1.775	6.7395	0.1014	9.862
1.776	6.7399	0.10144	9.8578
1.777	6.7403	0.10149	9.8536
1.778	6.7408	0.10153	9.8493
1.779	6.7412	0.10157	9.845
1.78	6.7417	0.10162	9.8407
1.781	6.7421	0.10166	9.8363
1.782	6.7426	0.10171	9.8319
1.783	6.743	0.10176	9.8275
1.784	6.7435	0.1018	9.8231
1.785	6.7439	0.10185	9.8186
1.786	6.7444	0.10189	9.8141
1.787	6.7448	0.10194	9.8096
1.788	6.7453	0.10199	9.8051
1.789	6.7458	0.10204	9.8005
1.79	6.7462	0.10208	9.7959
1.791	6.7467	0.10213	9.7913
1.792	6.7472	0.10218	9.7867
1.793	6.7476	0.10223	9.782
1.794	6.7481	0.10228	9.7773
1.795	6.7486	0.10233	9.7726
1.796	6.7491	0.10238	9.7679
1.797	6.7496	0.10243	9.7631
1.798	6.75	0.10248	9.7584
1.799	6.7505	0.10253	9.7536
1.8	6.751	0.10258	9.7487
1.801	6.7515	0.10263	9.7439
1.802	6.752	0.10268	9.739
1.803	6.7525	0.10273	9.7341
1.804	6.753	0.10278	9.7292
1.805	6.7535	0.10284	9.7242
1.806	6.754	0.10289	9.7193
1.807	6.7545	0.10294	9.7143
1.808	6.755	0.10299	9.7093
1.809	6.7555	0.10305	9.7043
1.81	6.756	0.1031	9.6992
1.811	6.7565	0.10316	9.6941
1.812	6.757	0.10321	9.689
1.813	6.7575	0.10326	9.6839
1.814	6.7581	0.10332	9.6788
1.815	6.7586	0.10337	9.6736
1.816	6.7591	0.10343	9.6685
1.817	6.7596	0.10348	9.6633
1.818	6.7601	0.10354	9.658
1.819	6.7607	0.1036	9.6528
1.82	6.7612	0.10365	9.6475
1.821	6.7617	0.10371	9.6423
1.822	6.7623	0.10377	9.637
1.823	6.7628	0.10382	9.6316
1.824	6.7633	0.10388	9.6263
1.825	6.7639	0.10394	9.621
1.826	6.7644	0.104	9.6156
1.827	6.765	0.10406	9.6102
1.828	6.7655	0.10411	9.6048
1.829	6.766	0.10417	9.5994
1.83	6.7666	0.10423	9.5939
1.831	6.7672	0.10429	9.5884
1.832	6.7677	0.10435	9.583
1.833	6.7683	0.10441	9.5775
1.834	6.7688	0.10447	9.572
1.835	6.7694	0.10453	9.5664
1.836	6.7699	0.10459	9.5609
1.837	6.7705	0.10465	9.5553
1.838	6.7711	0.10472	9.5497
1.839	6.7716	0.10478	9.5441
1.84	6.7722	0.10484	9.5385
1.841	6.7728	0.1049	9.5329
1.842	6.7734	0.10496	9.5272
1.843	6.7739	0.10502	9.5216
1.844	6.7745	0.10509	9.5159
1.845	6.7751	0.10515	9.5102
1.846	6.7757	0.10521	9.5045
1.847	6.7762	0.10528	9.4988
1.848	6.7768	0.10534	9.493
1.849	6.7774	0.1054	9.4873
1.85	6.778	0.10547	9.4815
1.851	6.7786	0.10553	9.4757
1.852	6.7792	0.1056	9.4699
1.853	6.7798	0.10566	9.4641
1.854	6.7804	0.10573	9.4583
1.855	6.781	0.10579	9.4524
1.856	6.7816	0.10586	9.4466
1.857	6.7822	0.10592	9.4407
1.858	6.7828	0.10599	9.4349
1.859	6.7834	0.10606	9.429
1.86	6.784	0.10612	9.4231
1.861	6.7846	0.10619	9.4172
1.862	6.7852	0.10626	9.4112
1.863	6.7859	0.10632	9.4053
1.864	6.7865	0.10639	9.3993
1.865	6.7871	0.10646	9.3934
1.866	6.7877	0.10653	9.3874
1.867	6.7883	0.10659	9.3814
1.868	6.789	0.10666	9.3754
1.869	6.7896	0.10673	9.3694
1.87	6.7902	0.1068	9.3634
1.871	6.7908	0.10687	9.3574
1.872	6.7915	0.10694	9.3513
1.873	6.7921	0.10701	9.3453
1.874	6.7928	0.10708	9.3392
1.875	6.7934	0.10714	9.3332
1.876	6.794	0.10721	9.3271
1.877	6.7947	0.10728	9.321
1.878	6.7953	0.10735	9.3149
1.879	6.796	0.10743	9.3088
1.88	6.7966	0.1075	9.3027
1.881	6.7973	0.10757	9.2966
1.882	6.7979	0.10764	9.2904
1.883	6.7986	0.10771	9.2843
1.884	6.7992	0.10778	9.2781
1.885	6.7999	0.10785	9.272
1.886	6.8005	0.10792	9.2658
1.887	6.8012	0.108	9.2596
1.888	6.8019	0.10807	9.2535
1.889	6.8025	0.10814	9.2473
1.89	6.8032	0.10821	9.2411
1.891	6.8039	0.10829	9.2349
1.892	6.8045	0.10836	9.2287
1.893	6.8052	0.10843	9.2225
1.894	6.8059	0.1085	9.2162
1.895	6.8066	0.10858	9.21
1.896	6.8072	0.10865	9.2038
1.897	6.8079	0.10872	9.1975
1.898	6.8086	0.1088	9.1913
1.899	6.8093	0.10887	9.185
1.9	6.81	0.10895	9.1788
1.901	6.8106	0.10902	9.1725
1.902	6.8113	0.1091	9.1662
1.903	6.812	0.10917	9.16
1.904	6.8127	0.10925	9.1537
1.905	6.8134	0.10932	9.1474
1.906	6.8141	0.1094	9.1411
1.907	6.8148	0.10947	9.1348
1.908	6.8155	0.10955	9.1285
1.909	6.8162	0.10962	9.1222
1.91	6.8169	0.1097	9.1159
1.911	6.8176	0.10977	9.1096
1.912	6.8183	0.10985	9.1033
1.913	6.819	0.10993	9.097
1.914	6.8197	0.11	9.0907
1.915	6.8204	0.11008	9.0844
1.916	6.8212	0.11016	9.078
1.917	6.8219	0.11023	9.0717
1.918	6.8226	0.11031	9.0654
1.919	6.8233	0.11039	9.059
1.92	6.824	0.11046	9.0527
1.921	6.8248	0.11054	9.0464
1.922	6.8255	0.11062	9.04
1.923	6.8262	0.1107	9.0337
1.924	6.8269	0.11077	9.0273
1.925	6.8277	0.11085	9.021
1.926	6.8284	0.11093	9.0146
1.927	6.8291	0.11101	9.0083
1.928	6.8299	0.11109	9.0019
1.929	6.8306	0.11117	8.9956
1.93	6.8313	0.11124	8.9892
1.931	6.8321	0.11132	8.9829
1.932	6.8328	0.1114	8.9765
1.933	6.8336	0.11148	8.9702
1.934	6.8343	0.11156	8.9638
1.935	6.835	0.11164	8.9575
1.936	6.8358	0.11172	8.9511
1.937	6.8365	0.1118	8.9448
1.938	6.8373	0.11188	8.9384
1.939	6.8381	0.11196	8.932
1.94	6.8388	0.11204	8.9257
1.941	6.8396	0.11212	8.9193
1.942	6.8403	0.1122	8.913
1.943	6.8411	0.11228	8.9066
1.944	6.8418	0.11236	8.9003
1.945	6.8426	0.11244	8.8939
1.946	6.8434	0.11252	8.8876
1.947	6.8441	0.1126	8.8812
1.948	6.8449	0.11268	8.8749
1.949	6.8457	0.11276	8.8685
1.95	6.8464	0.11284	8.8622
1.951	6.8472	0.11292	8.8558
1.952	6.848	0.113	8.8495
1.953	6.8488	0.11308	8.8432
1.954	6.8495	0.11316	8.8368
1.955	6.8503	0.11324	8.8305
1.956	6.8511	0.11333	8.8242
1.957	6.8519	0.11341	8.8178
1.958	6.8527	0.11349	8.8115
1.959	6.8535	0.11357	8.8052
1.96	6.8542	0.11365	8.7989
1.961	6.855	0.11373	8.7926
1.962	6.8558	0.11381	8.7862
1.963	6.8566	0.1139	8.7799
1.964	6.8574	0.11398	8.7736
1.965	6.8582	0.11406	8.7673
1.966	6.859	0.11414	8.761
1.967	6.8598	0.11422	8.7547
1.968	6.8606	0.11431	8.7484
1.969	6.8614	0.11439	8.7421
1.97	6.8622	0.11447	8.7358
1.971	6.863	0.11455	8.7296
1.972	6.8638	0.11464	8.7233
1.973	6.8646	0.11472	8.717
1.974	6.8654	0.1148	8.7107
1.975	6.8662	0.11488	8.7045
1.976	6.8671	0.11497	8.6982
1.977	6.8679	0.11505	8.6919
1.978	6.8687	0.11513	8.6857
1.979	6.8695	0.11521	8.6794
1.98	6.8703	0.1153	8.6732
1.981	6.8711	0.11538	8.667
1.982	6.872	0.11546	8.6607
1.983	6.8728	0.11555	8.6545
1.984	6.8736	0.11563	8.6483
1.985	6.8744	0.11571	8.6421
1.986	6.8753	0.1158	8.6359
1.987	6.8761	0.11588	8.6296
1.988	6.8769	0.11596	8.6234
1.989	6.8778	0.11605	8.6172
1.99	6.8786	0.11613	8.6111
1.991	6.8794	0.11621	8.6049
1.992	6.8803	0.1163	8.5987
1.993	6.8811	0.11638	8.5925
1.994	6.8819	0.11646	8.5864
1.995	6.8828	0.11655	8.5802
1.996	6.8836	0.11663	8.574
1.997	6.8845	0.11671	8.5679
1.998	6.8853	0.1168	8.5617
1.999	6.8862	0.11688	8.5556
2	6.887	0.11697	8.5495
2.001	6.8879	0.11705	8.5434
2.002	6.8887	0.11713	8.5372
2.003	6.8896	0.11722	8.5311
2.004	6.8904	0.1173	8.525
2.005	6.8913	0.11739	8.5189
2.006	6.8921	0.11747	8.5128
2.007	6.893	0.11755	8.5067
2.008	6.8938	0.11764	8.5007
2.009	6.8947	0.11772	8.4946
2.01	6.8956	0.11781	8.4885
2.011	6.8964	0.11789	8.4825
2.012	6.8973	0.11797	8.4764
2.013	6.8981	0.11806	8.4704
2.014	6.899	0.11814	8.4643
2.015	6.8999	0.11823	8.4583
2.016	6.9008	0.11831	8.4523
2.017	6.9016	0.1184	8.4463
2.018	6.9025	0.11848	8.4403
2.019	6.9034	0.11856	8.4343
2.02	6.9042	0.11865	8.4283
2.021	6.9051	0.11873	8.4223
2.022	6.906	0.11882	8.4163
2.023	6.9069	0.1189	8.4104
2.024	6.9078	0.11899	8.4044
2.025	6.9086	0.11907	8.3984
2.026	6.9095	0.11915	8.3925
2.027	6.9104	0.11924	8.3865
2.028	6.9113	0.11932	8.3806
2.029	6.9122	0.11941	8.3747
2.03	6.9131	0.11949	8.3688
2.031	6.914	0.11958	8.3629
2.032	6.9149	0.11966	8.357
2.033	6.9157	0.11975	8.3511
2.034	6.9166	0.11983	8.3452
2.035	6.9175	0.11991	8.3393
2.036	6.9184	0.12	8.3334
2.037	6.9193	0.12008	8.3276
2.038	6.9202	0.12017	8.3217
2.039	6.9211	0.12025	8.3159
2.04	6.922	0.12034	8.31
2.041	6.9229	0.12042	8.3042
2.042	6.9238	0.12051	8.2984
2.043	6.9247	0.12059	8.2925
2.044	6.9256	0.12067	8.2867
2.045	6.9266	0.12076	8.2809
2.046	6.9275	0.12084	8.2751
2.047	6.9284	0.12093	8.2694
2.048	6.9293	0.12101	8.2636
2.049	6.9302	0.1211	8.2578
2.05	6.9311	0.12118	8.252
2.051	6.932	0.12127	8.2463
2.052	6.9329	0.12135	8.2405
2.053	6.9339	0.12144	8.2348
2.054	6.9348	0.12152	8.2291
2.055	6.9357	0.1216	8.2234
2.056	6.9366	0.12169	8.2176
2.057	6.9375	0.12177	8.2119
2.058	6.9385	0.12186	8.2062
2.059	6.9394	0.12194	8.2005
2.06	6.9403	0.12203	8.1949
2.061	6.9412	0.12211	8.1892
2.062	6.9422	0.1222	8.1835
2.063	6.9431	0.12228	8.1779
2.064	6.944	0.12237	8.1722
2.065	6.945	0.12245	8.1666
2.066	6.9459	0.12254	8.1609
2.067	6.9468	0.12262	8.1553
2.068	6.9478	0.1227	8.1497
2.069	6.9487	0.12279	8.1441
2.07	6.9496	0.12287	8.1385
2.071	6.9506	0.12296	8.1329
2.072	6.9515	0.12304	8.1273
2.073	6.9524	0.12313	8.1217
2.074	6.9534	0.12321	8.1161
2.075	6.9543	0.1233	8.1105
2.076	6.9553	0.12338	8.105
2.077	6.9562	0.12347	8.0994
2.078	6.9572	0.12355	8.0939
2.079	6.9581	0.12363	8.0883
2.08	6.959	0.12372	8.0828
2.081	6.96	0.1238	8.0773
2.082	6.9609	0.12389	8.0717
2.083	6.9619	0.12397	8.0662
2.084	6.9628	0.12406	8.0607
2.085	6.9638	0.12414	8.0552
2.086	6.9648	0.12423	8.0497
2.087	6.9657	0.12431	8.0443
2.088	6.9667	0.1244	8.0388
2.089	6.9676	0.12448	8.0333
2.09	6.9686	0.12457	8.0279
2.091	6.9695	0.12465	8.0224
2.092	6.9705	0.12474	8.0169
2.093	6.9715	0.12482	8.0115
2.094	6.9724	0.12491	8.0061
2.095	6.9734	0.12499	8.0006
2.096	6.9743	0.12507	7.9952
2.097	6.9753	0.12516	7.9898
2.098	6.9763	0.12524	7.9844
2.099	6.9772	0.12533	7.979
2.1	6.9782	0.12541	7.9736
2.101	6.9792	0.1255	7.9682
2.102	6.9801	0.12558	7.9628
2.103	6.9811	0.12567	7.9574
2.104	6.9821	0.12575	7.9521
2.105	6.9831	0.12584	7.9467
2.106	6.984	0.12592	7.9413
2.107	6.985	0.12601	7.936
2.108	6.986	0.12609	7.9306
2.109	6.987	0.12618	7.9253
2.11	6.9879	0.12626	7.9199
2.111	6.9889	0.12635	7.9146
2.112	6.9899	0.12643	7.9093
2.113	6.9909	0.12652	7.9039
2.114	6.9919	0.1266	7.8986
2.115	6.9928	0.12669	7.8933
2.116	6.9938	0.12677	7.888
2.117	6.9948	0.12686	7.8827
2.118	6.9958	0.12695	7.8774
2.119	6.9968	0.12703	7.8721
2.12	6.9978	0.12712	7.8668
2.121	6.9987	0.1272	7.8615
2.122	6.9997	0.12729	7.8563
2.123	7.0007	0.12737	7.851
2.124	7.0017	0.12746	7.8457
2.125	7.0027	0.12754	7.8405
2.126	7.0037	0.12763	7.8352
2.127	7.0047	0.12771	7.8299
2.128	7.0057	0.1278	7.8247
2.129	7.0067	0.12789	7.8194
2.13	7.0077	0.12797	7.8142
2.131	7.0087	0.12806	7.8089
2.132	7.0097	0.12814	7.8037
2.133	7.0107	0.12823	7.7985
2.134	7.0116	0.12832	7.7932
2.135	7.0126	0.1284	7.788
2.136	7.0136	0.12849	7.7828
2.137	7.0146	0.12857	7.7776
2.138	7.0156	0.12866	7.7724
2.139	7.0166	0.12875	7.7671
2.14	7.0176	0.12883	7.7619
2.141	7.0187	0.12892	7.7567
2.142	7.0197	0.12901	7.7515
2.143	7.0207	0.12909	7.7463
2.144	7.0217	0.12918	7.7411
2.145	7.0227	0.12927	7.7359
2.146	7.0237	0.12935	7.7307
2.147	7.0247	0.12944	7.7255
2.148	7.0257	0.12953	7.7203
2.149	7.0267	0.12962	7.7152
2.15	7.0277	0.1297	7.71
2.151	7.0287	0.12979	7.7048
2.152	7.0297	0.12988	7.6996
2.153	7.0307	0.12996	7.6944
2.154	7.0318	0.13005	7.6892
2.155	7.0328	0.13014	7.6841
2.156	7.0338	0.13023	7.6789
2.157	7.0348	0.13032	7.6737
2.158	7.0358	0.1304	7.6685
2.159	7.0368	0.13049	7.6634
2.16	7.0378	0.13058	7.6582
2.161	7.0389	0.13067	7.653
2.162	7.0399	0.13076	7.6479
2.163	7.0409	0.13084	7.6427
2.164	7.0419	0.13093	7.6375
2.165	7.0429	0.13102	7.6323
2.166	7.044	0.13111	7.6272
2.167	7.045	0.1312	7.622
2.168	7.046	0.13129	7.6168
2.169	7.047	0.13138	7.6117
2.17	7.048	0.13147	7.6065
2.171	7.0491	0.13156	7.6013
2.172	7.0501	0.13165	7.5962
2.173	7.0511	0.13174	7.591
2.174	7.0521	0.13182	7.5858
2.175	7.0532	0.13191	7.5807
2.176	7.0542	0.132	7.5755
2.177	7.0552	0.1321	7.5703
2.178	7.0563	0.13219	7.5651
2.179	7.0573	0.13228	7.56
2.18	7.0583	0.13237	7.5548
2.181	7.0593	0.13246	7.5496
2.182	7.0604	0.13255	7.5444
2.183	7.0614	0.13264	7.5392
2.184	7.0624	0.13273	7.5341
2.185	7.0635	0.13282	7.5289
2.186	7.0645	0.13291	7.5237
2.187	7.0655	0.13301	7.5185
2.188	7.0666	0.1331	7.5133
2.189	7.0676	0.13319	7.5081
2.19	7.0686	0.13328	7.5029
2.191	7.0697	0.13337	7.4977
2.192	7.0707	0.13347	7.4925
2.193	7.0717	0.13356	7.4873
2.194	7.0728	0.13365	7.4821
2.195	7.0738	0.13375	7.4769
2.196	7.0748	0.13384	7.4717
2.197	7.0759	0.13393	7.4665
2.198	7.0769	0.13403	7.4613
2.199	7.078	0.13412	7.456
2.2	7.079	0.13421	7.4508
2.201	7.08	0.13431	7.4456
2.202	7.0811	0.1344	7.4404
2.203	7.0821	0.1345	7.4351
2.204	7.0832	0.13459	7.4299
2.205	7.0842	0.13469	7.4246
2.206	7.0852	0.13478	7.4194
2.207	7.0863	0.13488	7.4141
2.208	7.0873	0.13497	7.4089
2.209	7.0884	0.13507	7.4036
2.21	7.0894	0.13517	7.3984
2.211	7.0904	0.13526	7.3931
2.212	7.0915	0.13536	7.3878
2.213	7.0925	0.13545	7.3825
2.214	7.0936	0.13555	7.3773
2.215	7.0946	0.13565	7.372
2.216	7.0957	0.13575	7.3667
2.217	7.0967	0.13584	7.3614
2.218	7.0978	0.13594	7.3561
2.219	7.0988	0.13604	7.3507
2.22	7.0999	0.13614	7.3454
2.221	7.1009	0.13624	7.3401
2.222	7.1019	0.13634	7.3348
2.223	7.103	0.13644	7.3294
2.224	7.104	0.13654	7.3241
2.225	7.1051	0.13664	7.3188
2.226	7.1061	0.13674	7.3134
2.227	7.1072	0.13684	7.308
2.228	7.1082	0.13694	7.3027
2.229	7.1093	0.13704	7.2973
